text,clean_text,sentimen,label
"@cutsarina5 @ajenar dan @kemenhut_ri DAN BENCANA' YG PEMERINTAH TUNGGU' AKHIRNYA TERJAWAB. BENCANA BANJIR LONGSOR ACEH & SUMATERA BARU SEBAGIAN KECIL YG DIPERLIHATKAN TUHAN ATAS KERAKUSAN PENGUASA. AKAN TERUS DIPERLIHATKAN SAMPAI MATA MEREKA TERBELALAK. TERUSKAN PERJUANGAN, UNTUK INDONESIA YG LBH BAIK. SEMANGAT! 4 14 195",dan dan bencana yang pemerintah tunggu akhirnya terjawab bencana banjir longsor aceh sumatera baru sebagian kecil yang diperlihatkan tuhan atas kerakusan penguasa akan terus diperlihatkan sampai mata mereka terbelalak teruskan perjuangan untuk indonesia yang lebih baik semangat 4 14 195,Negatif,0
"@indepenSumatera Rumahku pernah banjir kecil terus ada angin agak gede yg sampe bikin pintu kebanting kebuka, itu traumanya sampe sekarang. Apalagi mereka... 57",rumahku pernah banjir kecil terus ada angin agak gede yang sampai bikin pintu kebanting kebuka itu traumanya sampai sekarang apalagi mereka 57,Negatif,0
@ekowboy2 Jangan belokan masalah...faktanya banjir akibat pohon ditebang terus mentrinya siapa..? 302,jangan belokan masalah faktanya banjir akibat pohon ditebang terus mentrinya siapa 302,Negatif,0
"Banjir dan longsor di Sumatra terus bertambah parah. Update BNPB pukul 11.00 WIB (8/12/2025) sebanyak 950 jiwa meninggal, 274 hilang, dan 5.000+ luka-luka. Sebanyak 156.500 rumah rusak, ratusan ribu warga mengungsi, serta 1.200 fasilitas umum, 199 fasilitas kesehatan, 534 37",banjir dan longsor di sumatra terus bertambah parah update bnpb pukul 11 00 wib 8 12 2025 sebanyak 950 jiwa meninggal 274 hilang dan 5 000 luka luka sebanyak 156 500 rumah rusak ratusan ribu warga mengungsi serta 1 200 fasilitas umum 199 fasilitas kesehatan 534 37,Negatif,0
"@ferizandra Kesalahan sama yang diulang dan diulang terus warga aceh, menyelamatkan mobil ditengah kepungan banjir ini juga terjadi pas waktu tsunami .... Harus di ingat Nyawa gak ada toko nya... Kalau pejabat gak usah disalah salahin karena mereka tidak pernah bener 1 242",kesalahan sama yang diulang dan diulang terus warga aceh menyelamatkan mobil ditengah kepungan banjir ini juga terjadi pas waktu tsunami harus di ingat nyawa enggak ada toko nya kalau pejabat enggak usah disalah salahkan karena mereka tidak pernah benar 1 242,Negatif,0
"Upaya penyaluran bantuan bagi masyarakat yang terdampak banjir di wilayah Aceh terus dilakukan melalui jalur laut untuk memastikan kebutuhan mendesak dapat segera terpenuhi. Pada Senin (01/12), Kapal Patroli Laut Bea Cukai BC 60001 yang membawa bantuan kemanusiaan dari program 2 4 2 379",upaya penyaluran bantuan bagi masyarakat yang terdampak banjir di wilayah aceh terus dilakukan melalui jalur laut untuk memastikan kebutuhan mendesak dapat segera terpenuhi pada senin 01 12 kapal patroli laut bea cukai baca 60001 yang membawa bantuan kemanusiaan dari program 2 4 2 379,Positif,2
"Bantuan untuk Korban Bencana Sumatera: @bagisenyumproject Salurkan Donasi Pakaian, Obat-obatan, dan Logistik Gerakan kemanusiaan terus bergulir untuk membantu para korban terdampak banjir dan tanah longsor di berbagai wilayah di Pulau Sumatera. Tim relawan dari 5 6 39",bantuan untuk korban bencana sumatera salurkan donasi pakaian obat obatan dan logistik gerakan kemanusiaan terus bergulir untuk membantu para korban terdampak banjir dan tanah longsor di berbagai wilayah di pulau sumatera tim relawan dari 5 6 39,Negatif,0
"Upaya percepatan bencana alam di Sumatera Barat terus dilakukan secara masif oleh Kepolisian Negara Republik Indonesia. Hingga Jumat (5/12), Polda Sumatera Barat terus mendistribusikan bantuan logistik ke sejumlah wilayah prioritas yang terdampak banjir bandang dan tanah longsor. 48 9 57",upaya percepatan bencana alam di sumatera barat terus dilakukan secara masif oleh kepolisian negara republik indonesia hingga jumat 5 12 polda sumatera barat terus mendistribusikan bantuan logistik ke sejumlah wilayah prioritas yang terdampak banjir bandang dan tanah longsor 48 9 57,Positif,2
"Presiden Prabowo bermalam di Aceh usai meninjau proses penanganan bencana dan memimpin rapat koordinasi bersama para menteri di Aceh. ""Saya akan terus monitor,"" ujarnya. Prabowo Bermalam di Aceh Usai Tinjau Banjir: Saya Akan Terus Monitor 1 1 3",presiden prabowo bermalam di aceh usai meninjau proses penanganan bencana dan memimpin rapat koordinasi bersama para menteri di aceh saya akan terus monitor ujarnya prabowo bermalam di aceh usai tinjau banjir saya akan terus monitor 1 1 3,Netral,1
"presiden prabowo terus memastikan #PercepatanPemulihan daerah terdampak bencana banjir di aceh, Kunjungan Kedua Prabowo ini juga meninjau pembangunan jembatan bailey yang progresnya berjalan dengan baik.. 39",presiden prabowo terus memastikan percepatanpemulihan daerah terdampak bencana banjir di aceh kunjungan kedua prabowo ini juga meninjau pembangunan jembatan bailey yang progresnya berjalan dengan baik 39,Positif,2
"#PercepatanPemulihan Kunjungan Kedua Prabowo Laporan lapangan menunjukkan proses pemulihan di Aceh terus berlanjut, terutama di sektor infrastruktur yang terdampak banjir bandang 12",percepatanpemulihan kunjungan kedua prabowo laporan lapangan menunjukkan proses pemulihan di aceh terus berlanjut terutama di sektor infrastruktur yang terdampak banjir bandang 12,Positif,2
Terimakasih Pak Presiden @prabowo atas MBG yang disalurkan pada kita semua khususnya warga yang berdampak banjir dan tanah longsor. Biarin Pak @prabowo mereka yang menggonggong terus karena kita yang menerimanya senang sekali. 20,terimakasih pak presiden atas mbak yang disalurkan pada kita semua khususnya warga yang berdampak banjir dan tanah longsor biarkan pak mereka yang menggonggong terus karena kita yang menerimanya senang sekali 20,Positif,2
"Tenda-tenda pengungsi yang terendam banjir, adalah satu dari banyaknya realita musim dingin di g4-za di tengah anc4man p3nj4jah yang masih berlanjut. Mereka membutuhkan dukungan sumber daya yang memadai untuk terus bertahan. #winter #hujan #Indonesia #EmergencyAid #trending 38",tenda tenda pengungsi yang terendam banjir adalah satu dari banyaknya realita musim dingin di g4 saja di tengah anc4man p3nj4jah yang masih berlanjut mereka membutuhkan dukungan sumber daya yang memadai untuk terus bertahan winter hujan indonesia emergencyaid trending 38,Negatif,0
"Tim Dokling (Dokter Keliling) Prabowo Menyapa, terus bergerak melayani warga korban banjir di Tanjung Pura - Langkat (Sumut) #Dokling #DokterKeliling #PrabowoMenyapa #Sumatra 2 1 157",tim dokling dokter keliling prabowo menyapa terus bergerak melayani warga korban banjir di tanjung pura langkat sumut dokling dokterkeliling prabowomenyapa sumatra 2 1 157,Negatif,0
Kalo nanti terima amplop terus kau diam lagi... Awas kau! Menteri LH Pastikan Kayu Gelondongan yang Terbawa Arus Banjir Sumatra Hasil Penebangan Menteri LH Pastikan Kayu Gelondongan yang Terbawa Arus Banjir Sumatra Hasil Penebangan 29,kalo nanti terima amplop terus kau diam lagi awas kau menteri boleh pastikan kayu gelondongan yang terbawa arus banjir sumatra hasil penebangan menteri boleh pastikan kayu gelondongan yang terbawa arus banjir sumatra hasil penebangan 29,Netral,1
"Bantuan logistik terus mengalir. Di Kuala Simpang, Aceh Tamiang, banjir besar memaksa ribuan warga mengungsi. Sejak hari pertama, Kemensos bersama BNPB, TNI, Polri, BPBD, pemerintah daerah, dan relawan bergerak melakukan penanganan terpadu. Simak selengkapnya di video berikut. 1 2 21 903",bantuan logistik terus mengalir di kuala simpang aceh tamiang banjir besar memaksa ribuan warga mengungsi sejak hari pertama kemensos bersama bnpb tni polri bpbd pemerintah daerah dan relawan bergerak melakukan penanganan terpadu simak selengkapnya di video berikut 1 2 21 903,Positif,2
Aceh — Bantuan banjir Sabang terus mengalir dan menunjukkan kepedulian kuat dari warga serta prajurit TNI. Kodim 0112/Sabang bergerak cepat untuk membantu masyarakat Aceh yang membutuhkan dukungan. 11,aceh bantuan banjir sabang terus mengalir dan menunjukkan kepedulian kuat dari warga serta prajurit tni kodim 0112 sabang bergerak cepat untuk membantu masyarakat aceh yang membutuhkan dukungan 11,Positif,2
"Update Banjir Sumatera: Korban Meninggal 940 Orang, Terbanyak di Aceh Diperkirakan jumlah korban akan terus bertambah. tempo. Update Banjir Sumatera: Korban Meninggal 940 Orang, Terbanyak di Aceh Jumlah korban meninggal banjir Sumatera bertambah dibandingkan sehari sebelumnya. 2 82",update banjir sumatera korban meninggal 940 orang terbanyak di aceh diperkirakan jumlah korban akan terus bertambah tempo update banjir sumatera korban meninggal 940 orang terbanyak di aceh jumlah korban meninggal banjir sumatera bertambah dibandingkan sehari sebelumnya 2 82,Negatif,0
"Hujan deras di Sibolga, Sumut, Minggu (7/12) malam menyebabkan Sungai Aek Doras meluap dan banjir merendam beberapa area, termasuk rumah dinas Wakapolres. Warga diminta menghindari area banjir. Belum ada korban jiwa, dan petugas terus memantau situasi. 42",hujan deras di sibolga sumut minggu 7 12 malam menyebabkan sungai aek doras meluap dan banjir merendam beberapa area termasuk rumah dinas wakapolres warga diminta menghindari area banjir belum ada korban jiwa dan petugas terus memantau situasi 42,Netral,1
PLN terus berupaya menyelesaikan pembangunan tower listrik emergency di Aceh. Tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir. Satu demi satu tower listrik emergency jalur Aceh telah berdiri. Pembangunan tower emergency akan terus 44,pln terus berupaya menyelesaikan pembangunan tower listrik emergency di aceh tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir satu demi satu tower listrik emergency jalur aceh telah berdiri pembangunan tower emergency akan terus 44,Netral,1
"Banjir dan longsor yang terjadi di wilayah Sibolga, Tapanuli Selatan, Tapanuli Tengah, dan Tapanuli Utara memutus akses jalan sehingga menjadi tantangan dalam proses pemulihan listrik. Namun, hal tersebut tidak mematahkan semangat personel PLN untuk terus melakukan perbaikan. 67",banjir dan longsor yang terjadi di wilayah sibolga tapanuli selatan tapanuli tengah dan tapanuli utara memutus akses jalan sehingga menjadi tantangan dalam proses pemulihan listrik namun hal tersebut tidak mematahkan semangat personel pln untuk terus melakukan perbaikan 67,Positif,2
"Banjir dan longsor yang terjadi di wilayah Sibolga, Tapanuli Selatan, Tapanuli Tengah dan Tapanuli Utara memutus akses jalan sehingga menjadi tantangan dalam proses pemulihan listrik. Namun, hal tersebut tidak mematahkan semangat personel PLN untuk terus melakukan perbaikan.(1/2) 1 36",banjir dan longsor yang terjadi di wilayah sibolga tapanuli selatan tapanuli tengah dan tapanuli utara memutus akses jalan sehingga menjadi tantangan dalam proses pemulihan listrik namun hal tersebut tidak mematahkan semangat personel pln untuk terus melakukan perbaikan 1 2 1 36,Positif,2
"Banjir dari hujan terus mengancam Settlement di Sibolga Sumut, river mengalir ke bawah, ma thecuy. Banjir Terjang Sejumlah Wilayah di Sibolga Sumut Akibat Luapan Sungai Aek Doras Banjir dari hujan terus mengancam Settlement di Sibolga Sumut, river mengalir ke bawah, masyarakat di peluru. Jaga keamanan! - Baca Artikel Lainnya di TheCuy 24",banjir dari hujan terus mengancam settlement di sibolga sumut river mengalir ke bawah sama thecuy banjir terjang sejumlah wilayah di sibolga sumut akibat luapan sungai aek doras banjir dari hujan terus mengancam settlement di sibolga sumut river mengalir ke bawah masyarakat di peluru jaga keamanan baca artikel lainnya di thecuy 24,Negatif,0
"Dukungan internasional terus berdatangan untuk masyarakat Sumatra yang tengah dilanda bencana banjir besar akibat hujan dengan intensitas ekstrem sejak akhir November 2025. Salah satu bentuk solidaritas datang dari Vtuber Jepang Takanashi Hayate, yang melalui unggahan di 1 1 24",dukungan internasional terus berdatangan untuk masyarakat sumatra yang tengah dilanda bencana banjir besar akibat hujan dengan intensitas ekstrem sejak akhir november 2025 salah satu bentuk solidaritas datang dari vtuber jepang takanashi hayate yang melalui unggahan di 1 1 24,Positif,2
"Akun komentar UPDATE BNPB TRAGEDI BANJIR SUMATERA Angka korban terus bertambah. 921 jiwa meninggal. 392 orang masih hilang. Ini bukan sekadar data Iini adalah nama-nama, keluarga, dan harapan yang hanyut bersama bencana. Sumatera berduka. Indonesia harus waspada. Setiap detik berarti 1 46",akun komentar update bnpb tragedi banjir sumatera angka korban terus bertambah 921 jiwa meninggal 392 orang masih hilang ini bukan sekadar data iini adalah nama nama keluarga dan harapan yang hanyut bersama bencana sumatera berduka indonesia harus waspada setiap detik berarti 1 46,Negatif,0
PLN terus berupaya menyelesaikan pembangunan tower listrik emergency di Aceh. Tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir. #PLNUntukSemua #PLNUntukIndonesia #PrayforAceh 18,pln terus berupaya menyelesaikan pembangunan tower listrik emergency di aceh tower listrik emergency akan menggantikkan tower transmisi yang roboh terdampak banjir plnuntuksemua plnuntukindonesia prayforaceh 18,Netral,1
"Kementerian PU melalui BBWS Sumatera II, BBPJN Sumatera Utara, dan berbagai unsur teknis lainnya terus mempercepat penanganan darurat bencana banjir, banjir bandang, dan tanah longsor yang melanda sejumlah wilayah di Provinsi Sumatera Utara sejak 23 November 2025. 1 30",kementerian punya melalui bbws sumatera ii bbpjn sumatera utara dan berbagai unsur teknis lainnya terus mempercepat penanganan darurat bencana banjir banjir bandang dan tanah longsor yang melanda sejumlah wilayah di provinsi sumatera utara sejak 23 november 2025 1 30,Netral,1
nangis terus gua setiap liat berita tentang banjir sumatera 46,menangis terus gua setiap lihat berita tentang banjir sumatera 46,Negatif,0
"Bantuan Terus Dikirimkan sebagai Upaya Pemulihan Pembelajaran #SobatBelajar, dalam kunjungannya ke Kabupaten Agam, Sumatra Barat, Mendikdasmen, Abdul Mu’ti, melihat secara langsung dampak bencana banjir yang menerjang salah satu sekolah yakni SMP Negeri 1 Tanjung Raya yang 4 4 5",bantuan terus dikirimkan sebagai upaya pemulihan pembelajaran sobatbelajar dalam kunjungannya ke kabupaten agam sumatra barat mendikdasmen abdul mu ti melihat secara langsung dampak bencana banjir yang menerjang salah satu sekolah yakni sampai negeri 1 tanjung raya yang 4 4 5,Positif,2
"Jumlah korban meninggal dunia akibat bencana banjir dan longsor di Provinsi Sumatera Utara terus bertambah. Hingga Minggu, 7 Desember 2025, tercatat 329 orang meninggal dunia berdasarkan data dari Badan Nasional Penanggulangan Bencana (BNPB). indomedia. 329 Orang Meninggal Akibat Banjir dan Longsor di Sumut, 82 Warga Masih Hilang Jumlah korban meninggal dunia akibat bencana banjir dan longsor di Provinsi Sumatera Utara terus bertambah. Hingga Minggu, 7 Desember 2025, tercatat 329 orang meninggal dunia berdasarkan data dari... 41",jumlah korban meninggal dunia akibat bencana banjir dan longsor di provinsi sumatera utara terus bertambah hingga minggu 7 desember 2025 tercatat 329 orang meninggal dunia berdasarkan data dari badan nasional penanggulangan bencana bnpb indomedia 329 orang meninggal akibat banjir dan longsor di sumut 82 warga masih hilang jumlah korban meninggal dunia akibat bencana banjir dan longsor di provinsi sumatera utara terus bertambah hingga minggu 7 desember 2025 tercatat 329 orang meninggal dunia berdasarkan data dari 41,Negatif,0
"dari awal banjir yg di sumatera sama aceh, gue beneran samsek ga berani ngeliat video banjir nya, cuma liat berita yg seliweran doang, terus sekarang beraniin diri buat ngeliat video2 banjir nya, langsung sesenggukan gue yaAllah gue tau banget rasanya kebanjiran separah itu 24",dari awal banjir yang di sumatera sama aceh gue benaran samsek enggak berani melihat video banjir nya cuma lihat berita yang seliweran doang terus sekarang beraniin diri buat melihat video2 banjir nya langsung sesenggukan gue yaallah gue tau banget rasanya kebanjiran separah itu 24,Negatif,0
"Sumatra terus dilanda bencana karena hutan habis diganti kebun sawit & lubang tambang! ​Air tak punya tempat meresap, langsung jadi banjir bandang. Sawit bukan pengganti hutan. Pemerintah harus tegas menindak perusahaan tambang & sawit yang jadi biang kerok bencana ini. 10 1 29 369",sumatra terus dilanda bencana karena hutan habis diganti kebun sawit lubang tambang air tak punya tempat meresap langsung jadi banjir bandang sawit bukan pengganti hutan pemerintah harus tegas menindak perusahaan tambang sawit yang jadi biang kerok bencana ini 10 1 29 369,Negatif,0
"Sedihh bgt liat berita banjir, terus kezel bgt sm penanganan yg lambaaat dr pusat huhu. Beneran warga tolong warga 7",sedih banget lihat berita banjir terus kezel banget sama penanganan yang lambaaat dari pusat huhu benaran warga tolong warga 7,Negatif,0
