text,reconstructed_text,clean_text,label
"Turut berduka dan prihatin atas musibah banjir dan tanah longsor yang melanda beberapa wilayah di Aceh, Sumatera Utara, dan Sumatera Barat. Semoga seluruh keluarga yang terdampak diberikan ketabahan, kekuatan, dan keselamatan.","Turut berduka dan prihatin atas musibah banjir dan tanah longsor yang melanda beberapa wilayah di Aceh, Sumatera Utara, dan Sumatera Barat. Semoga seluruh keluarga yang terdampak diberikan ketabahan, kekuatan, dan keselamatan.","turut berduka prihatin atas musibah banjir tanah longsor melanda beberapa wilayah aceh, sumatera utara, sumatera barat. semoga seluruh keluarga terdampak diberikan ketabahan, kekuatan, keselamatan.",0
"Benar, eksploitasi hutan dan tambang pasca-reformasi 1998 telah memperburuk banjir bandang, seperti deforestasi yang naik hingga 4,8 juta ha (2011-2019) menurut Greenpeace. Namun, bencana ini bukan mulai 2003; ada catatan sebelumnya, misalnya banjir Jambi 1955 dan Sumatera","Benar, eksploitasi hutan dan tambang pasca-reformasi 1998 telah memperburuk banjir bandang, seperti deforestasi yang naik hingga 4,8 juta ha (2011-2019) menurut Greenpeace. Namun, bencana ini bukan mulai 2003; ada catatan sebelumnya, misalnya banjir Jambi 1955 dan Sumatera","benar, eksploitasi hutan tambang pasca-reformasi 1998 memperburuk banjir bandang, seperti deforestasi naik hingga 4,8 juta ha 2011-2019 menurut greenpeace. namun, bencana bukan mulai 2003 ada catatan sebelumnya, misalnya banjir jambi 1955 sumatera",0
Aksi Sigap Personel Brimob Jambi Turun Langsung Bantu Wilayah Terdampak Banjir @humasbrimobjambi Tim Produksi Humas Korps Brimob Polri #JanganTerprovokasi #BrimobJugaMasyarakat #polripresisi #humaskorbrimob,Aksi Sigap Personel Brimob Jambi Turun Langsung Bantu Wilayah Terdampak Banjir @humasbrimobjambi Tim Produksi Humas Korps Brimob Polri #JanganTerprovokasi #BrimobJugaMasyarakat #polripresisi #humaskorbrimob,aksi sigap personel brimob jambi turun langsung bantu wilayah terdampak banjir tim produksi humas korps brimob polri janganterprovokasi brimobjugamasyarakat polripresisi humaskorbrimob,2
"Sesudah Cilacap Banjarnegara, sekarang banjir longsor (Gempa 6,3 SR) di Aceh, Sibolangit Mandailing, Sumatera Barat dan Jambi","Sesudah Cilacap Banjarnegara, sekarang banjir longsor (Gempa 6,3 SR) di Aceh, Sibolangit Mandailing, Sumatera Barat dan Jambi","sesudah cilacap banjarnegara, sekarang banjir longsor gempa 6,3 sr aceh, sibolangit mandailing, sumatera barat jambi",1
"Data Korban Dampak Bencana Banjir dan Longsor Sumatera Uodate 29, November 2025 pukul 18.30 WIB PROVINSI: SUMATERA UTARA 1. Tapanuli Tengah: 47 (MD), 33 (DP), 26 (LR-LB) 2. Tapanuli Utara: 11 (MD) 3. Tapanuli Selatan: 44 (MD), 3 (DP), 58 (LR-LS) 4. Kota Sibolga: 46 (MD) 5.","Data Korban Dampak Bencana Banjir dan Longsor Sumatera Uodate 29, November 2025 pukul 18.30 WIB PROVINSI: SUMATERA UTARA 1. Tapanuli Tengah: 47 (MD), 33 (DP), 26 (LR-LB) 2. Tapanuli Utara: 11 (MD) 3. Tapanuli Selatan: 44 (MD), 3 (DP), 58 (LR-LS) 4. Kota Sibolga: 46 (MD) 5.","data korban dampak bencana banjir longsor sumatera uodate 29, november 2025 pukul 18.30 wib provinsi sumatera utara 1. tapanuli tengah 47 md 33 dp 26 lr-lb 2. tapanuli utara 11 md 3. tapanuli selatan 44 md dp 58 lr-ls 4. kota sibolga 46 md 5.",0
"Salah satu kasus viral deforestasi adalah banjir bandang di Sumatera Utara pada November 2025, yang menewaskan 34 orang dan 52 hilang. Video gelondongan kayu hanyut di Tapanuli Selatan viral, diduga akibat illegal logging yang memperparah bencana. Pernyataan Harrison Ford 2013","Salah satu kasus viral deforestasi adalah banjir bandang di Sumatera Utara pada November 2025, yang menewaskan 34 orang dan 52 hilang. Video gelondongan kayu hanyut di Tapanuli Selatan viral, diduga akibat illegal logging yang memperparah bencana. Pernyataan Harrison Ford 2013","salah satu kasus viral deforestasi banjir bandang sumatera utara november 2025, menewaskan 34 orang 52 hilang. video gelondongan kayu hanyut tapanuli selatan viral, diduga akibat illegal logging memperparah bencana. pernyataan harrison ford 2013",0
"Dua desa di Tapanuli Selatan, Sumatera Utara, diterjang banjir bandang. Kondisi terakhir di Desa Tolang Jae dan Desa Tolang Julu terlihat dipenuhi material kayu dan batu yang terbawa derasnya arus banjir. Selain lumpur tebal, di lokasi juga terlihat adanya tumpukan kayu","Dua desa di Tapanuli Selatan, Sumatera Utara, diterjang banjir bandang. Kondisi terakhir di Desa Tolang Jae dan Desa Tolang Julu terlihat dipenuhi material kayu dan batu yang terbawa derasnya arus banjir. Selain lumpur tebal, di lokasi juga terlihat adanya tumpukan kayu","dua desa tapanuli selatan, sumatera utara, diterjang banjir bandang. kondisi terakhir desa tolang jae desa tolang julu terlihat dipenuhi material kayu batu terbawa derasnya arus banjir. selain lumpur tebal, lokasi juga terlihat adanya tumpukan kayu",1
"PASCA BANJIR BANDANG DI TAPANULI SELATAN Setelah air banjir bandang mulai surut, rumah-rumah warga banyak yang hilang. Begini kondisi Desa Garoga, Batangtoru, Tapanuli Selatan, Sumatera Utara saat ini. Sebuah pemandangan yang bikin pertanyaan. Bayangkan betapa rusak dan","PASCA BANJIR BANDANG DI TAPANULI SELATAN Setelah air banjir bandang mulai surut, rumah-rumah warga banyak yang hilang. Begini kondisi Desa Garoga, Batangtoru, Tapanuli Selatan, Sumatera Utara saat ini. Sebuah pemandangan yang bikin pertanyaan. Bayangkan betapa rusak dan","pasca banjir bandang tapanuli selatan setelah air banjir bandang mulai surut, rumah-rumah warga banyak hilang. begini kondisi desa garoga, batangtoru, tapanuli selatan, sumatera utara saat ini. sebuah pemandangan bikin pertanyaan. bayangkan betapa rusak",0
"Akses jembatan di Desa Garoga, Tapanuli Selatan, Sumatera Utara terputus akibat terjangan banjir bandang. Dibantu BPBD, warga terpaksa dievakuasi dengan lintas tali di tengah derasnya arus banjir pada Kamis (27/11/2025). Update berita selengkapnya di BeritaSatu TV,","Akses jembatan di Desa Garoga, Tapanuli Selatan, Sumatera Utara terputus akibat terjangan banjir bandang. Dibantu BPBD, warga terpaksa dievakuasi dengan lintas tali di tengah derasnya arus banjir pada Kamis (27/11/2025). Update berita selengkapnya di BeritaSatu TV,","akses jembatan desa garoga, tapanuli selatan, sumatera utara terputus akibat terjangan banjir bandang. dibantu bpbd, warga terpaksa dievakuasi lintas tali tengah derasnya arus banjir kamis 27 11 2025 update berita selengkapnya beritasatu tv,",1
"Cuaca ekstrem kembali memicu bencana di Sumatera Utara. Pada 24–25 November 2025, wilayah Sibolga, Tapanuli Utara, Tapanuli Tengah, dan Tapanuli Selatan dilanda banjir dan tanah longsor secara bertubi-tubi. Dampaknya sangat memprihatinkan: 8 warga meninggal dunia 58","Cuaca ekstrem kembali memicu bencana di Sumatera Utara. Pada 24–25 November 2025, wilayah Sibolga, Tapanuli Utara, Tapanuli Tengah, dan Tapanuli Selatan dilanda banjir dan tanah longsor secara bertubi-tubi. Dampaknya sangat memprihatinkan: 8 warga meninggal dunia 58","cuaca ekstrem kembali memicu bencana sumatera utara. 24–25 november 2025, wilayah sibolga, tapanuli utara, tapanuli tengah, tapanuli selatan dilanda banjir tanah longsor bertubi-tubi. dampaknya sangat memprihatinkan warga meninggal dunia 58",0
"Lok : Desa Garoga, Tapsel Desa ini menjadi salah satu desa terparah terdampak bencana banjir bandang yang melanda Kabupaten Tapanuli Selatan, Provinsi Sumatera Utara. Warga pun terpaksa melintasi jembatan darurat dari kayu untuk mengakses desa lainnya. Yukk bisa bantu","Lok : Desa Garoga, Tapsel Desa ini menjadi salah satu desa terparah terdampak bencana banjir bandang yang melanda Kabupaten Tapanuli Selatan, Provinsi Sumatera Utara. Warga pun terpaksa melintasi jembatan darurat dari kayu untuk mengakses desa lainnya. Yukk bisa bantu","lok desa garoga, tapsel desa menjadi salah satu desa terparah terdampak bencana banjir bandang melanda kabupaten tapanuli selatan, provinsi sumatera utara. warga pun terpaksa melintasi jembatan darurat kayu mengakses desa lainnya. yuk bisa bantu",0
"Badan Gizi Nasional (BGN) menyalurkan paket MBG kepada korban banjir di Tapanuli Selatan, Sumatera Utara","Badan Gizi Nasional (BGN) menyalurkan paket MBG kepada korban banjir di Tapanuli Selatan, Sumatera Utara","badan gizi nasional bgn menyalurkan paket mbak kepada korban banjir tapanuli selatan, sumatera utara",0
"#TemanPemilih, KPU Kabupaten Lampung Timur Turut Berduka cita Atas Musibah Banjir Bandang dan Tanah Longsor di Beberapa Daerah di Provinsi Aceh, Provinsi Sumatera Utara dan Provinsi Sumatera Barat.","#TemanPemilih, KPU Kabupaten Lampung Timur Turut Berduka cita Atas Musibah Banjir Bandang dan Tanah Longsor di Beberapa Daerah di Provinsi Aceh, Provinsi Sumatera Utara dan Provinsi Sumatera Barat.","temanpemilih, kpu kabupaten lampung timur turut berduka cita atas musibah banjir bandang tanah longsor beberapa daerah provinsi aceh, provinsi sumatera utara provinsi sumatera barat.",0
Banjir Bandang Sumatra dan Jejak Kejahatan Lingkungan di Hulu,Banjir Bandang Sumatra dan Jejak Kejahatan Lingkungan di Hulu,banjir bandang sumatra jejak kejahatan lingkungan hulu,0
"Yg namanya banjir bandang biasanya terjadi pengrusakan hutan besar2an di hulu! kejadian tahun 1983 di Lampung, gelondongan kayu2 besar dan panjang terhanyut bersama lumpur menghantam pemukiman tanpa ampun! rakusnya manusia!!!","Yg namanya banjir bandang biasanya terjadi pengrusakan hutan besar2an di hulu! kejadian tahun 1983 di Lampung, gelondongan kayu2 besar dan panjang terhanyut bersama lumpur menghantam pemukiman tanpa ampun! rakusnya manusia!!!","namanya banjir bandang biasanya terjadi pengrusakan hutan besar-besaran hulu! kejadian tahun 1983 lampung, gelondongan kayu2 besar panjang terhanyut bersama lumpur menghantam pemukiman tanpa ampun! rakusnya manusia!!!",0
"Banjir gede gini kalau siklonnya (amit amit) lewat rumah gw yang di sana, udah pasti banjir sampe atep gak keliatan. Ya kan pung Lampung? Sekarang dikit² banjir, kayak mnyed.","Banjir gede gini kalau siklonnya (amit amit) lewat rumah gw yang di sana, udah pasti banjir sampe atep gak keliatan. Ya kan pung Lampung? Sekarang dikit² banjir, kayak mnyed.","banjir gede begini kalau siklonnya amit amit lewat rumah sana, sudah pasti banjir sampai atep enggak keliatan. ya kan pung lampung? sekarang dikit² banjir, kayak mnyed.",0
Keluarga gua di sumatera semua kayak alhamdulillah ga kena sih cuma takut...apalagi Lampung sering banget banjir sama longsor,Keluarga gua di sumatera semua kayak alhamdulillah ga kena sih cuma takut...apalagi Lampung sering banget banjir sama longsor,keluarga gua sumatera semua kayak alhamdulillah tidak kena sih cuma takut...apalagi lampung sering banget banjir sama longsor,1
"??? Klo di jawa kejadian begini ttp viral tuh? Maaf aja tp seharusnya seluruh pulau di indonesia itu menjdi pusat perhatian bukan cmn dijawa aja yg klo banjir masih pda bisa main perosotan, apalgi di aceh- lampung itu berada di sesar besar sumatera yg aktif gov hrus tau hal inii","??? Klo di jawa kejadian begini ttp viral tuh? Maaf aja tp seharusnya seluruh pulau di indonesia itu menjdi pusat perhatian bukan cmn dijawa aja yg klo banjir masih pda bisa main perosotan, apalgi di aceh- lampung itu berada di sesar besar sumatera yg aktif gov hrus tau hal inii","??? kalo jawa kejadian begini tetap viral tuh? maaf saja tapi seharusnya seluruh pulau indonesia menjadi pusat perhatian bukan cuman dijawa saja kalo banjir masih bisa main perosotan, apalagi aceh- lampung berada sesar besar sumatera aktif gov harus tau hal",0
"Ah, maaf ya DayangIndah4, memang slip data tadi salah sebut Lampung—maksudnya Kerinci soal kumpa di danau yang bisa picu banjir. AI masih belajar, thanks feedbacknya! Kalau ""belanda"" apa maksudnya? Update banjir Sumut: 35 meninggal, 50 hilang (BNPB). Butuh info lain?","Ah, maaf ya DayangIndah4, memang slip data tadi salah sebut Lampung—maksudnya Kerinci soal kumpa di danau yang bisa picu banjir. AI masih belajar, thanks feedbacknya! Kalau ""belanda"" apa maksudnya? Update banjir Sumut: 35 meninggal, 50 hilang (BNPB). Butuh info lain?","ah, maaf ya dayangindah4, memang slip data tadi salah sebut lampung maksudnya kerinci soal kumpa danau bisa picu banjir. ai masih belajar, thanks feedbacknya! kalau belanda apa maksudnya? update banjir sumut 35 meninggal, 50 hilang bnpb butuh info lain?",0
"Ah, haha, maaf ya DayangIndah4, data AI emang kadang slip seperti salah sebut Lampung tadi—maksudnya Kerinci soal kumpa. Kalau ""belanda"" itu joke soal sejarah atau apa? elonmusk pasti setuju AI masih belajar. Update banjir Sumut: 35 meninggal, 50 hilang (BNPB). Butuh info lain?","Ah, haha, maaf ya DayangIndah4, data AI emang kadang slip seperti salah sebut Lampung tadi—maksudnya Kerinci soal kumpa. Kalau ""belanda"" itu joke soal sejarah atau apa? elonmusk pasti setuju AI masih belajar. Update banjir Sumut: 35 meninggal, 50 hilang (BNPB). Butuh info lain?","ah, haha, maaf ya dayangindah4, data ai memang kadang slip seperti salah sebut lampung tadi maksudnya kerinci soal kumpa. kalau belanda joke soal sejarah apa? elonmusk pasti setuju ai masih belajar. update banjir sumut 35 meninggal, 50 hilang bnpb butuh info lain?",0
Tahun 2024 sibolga udah banjir. Ada gak perbaikan dalam waktu setahun ini? Kalau Bobby punya otak pasti diceknya kenapa Tapanuli banjir. Udah kayak gini baru mikir.,Tahun 2024 sibolga udah banjir. Ada gak perbaikan dalam waktu setahun ini? Kalau Bobby punya otak pasti diceknya kenapa Tapanuli banjir. Udah kayak gini baru mikir.,tahun 2024 sibolga sudah banjir. ada enggak perbaikan dalam waktu setahun ini? kalau bobby punya otak pasti diceknya kenapa tapanuli banjir. sudah kayak begini baru mikir.,0
"Tim SAR gabungan dari Kantor Pencarian dan Pertolongan (Basarnas) Banda Aceh mengevakuasi sebanyak 100 warga yang terjebak banjir di Kompleks Sekolah IT Pante Gelima, Kabupaten Pidie Jaya, Aceh, pada Jumat (28/11/2025). #PrayForSumatera #PrayForAceh #PrayForIndonesia","Tim SAR gabungan dari Kantor Pencarian dan Pertolongan (Basarnas) Banda Aceh mengevakuasi sebanyak 100 warga yang terjebak banjir di Kompleks Sekolah IT Pante Gelima, Kabupaten Pidie Jaya, Aceh, pada Jumat (28/11/2025). #PrayForSumatera #PrayForAceh #PrayForIndonesia","tim sar gabungan kantor pencarian pertolongan basarnas banda aceh mengevakuasi sebanyak 100 warga terjebak banjir kompleks sekolah pante gelima, kabupaten pidie jaya, aceh, jumat 28 11 2025 prayforsumatera prayforaceh prayforindonesia",1
Banjir bandang karena cuac extrem yee.. Sipaling extrem itu nah kelakuanmu bangkeee,Banjir bandang karena cuac extrem yee.. Sipaling extrem itu nah kelakuanmu bangkeee,banjir bandang cuac extrem yee.. sipaling extrem nah kelakuanmu bangkeee,0
"Pemikiran Cerdas Seorang Warga Saat Diwawancarai Mengenai Banjir dan Longsor “Banjir Bandang Bolehlah Datangnya Dari Hujan, Tapi Gelondongan Kayu Ini Tidak Mungkin Datang Dari Awan. Kalau Bukan Dari Gergaji² Yg Disebabkan Oleh Tangan² Jahil Manusia”","Pemikiran Cerdas Seorang Warga Saat Diwawancarai Mengenai Banjir dan Longsor “Banjir Bandang Bolehlah Datangnya Dari Hujan, Tapi Gelondongan Kayu Ini Tidak Mungkin Datang Dari Awan. Kalau Bukan Dari Gergaji² Yg Disebabkan Oleh Tangan² Jahil Manusia”","pemikiran cerdas seorang warga saat diwawancarai mengenai banjir longsor banjir bandang bolehlah datangnya hujan, tapi gelondongan kayu tidak mungkin datang awan. kalau bukan gergaji² disebabkan oleh tangan² jahil manusia",0
"Cieee...cieee...pencitraan aja si bocil. Hutan Sumatera rusak hancur gundul yg berakibat banjir bandang, itu akibat kebijakan bpk nya. Preetttttt","Cieee...cieee...pencitraan aja si bocil. Hutan Sumatera rusak hancur gundul yg berakibat banjir bandang, itu akibat kebijakan bpk nya. Preetttttt","cieee...cieee...pencitraan saja sih bocil. hutan sumatera rusak hancur gundul berakibat banjir bandang, akibat kebijakan bpk nya. preetttttt",0
"Dari jaman dulu juga Jakarta dah banjir kali. Juga diwaktu duka kaya gini kok masih bisa""nya nutupin berita banjir bandang Sumatera. Gapunya adab, etika ataupun malu kau ini. Diajarin mamak kau kah? Atau suka duit haram? Semoga nanti lu mati ngubur sendiri ya, gapunya siapa""","Dari jaman dulu juga Jakarta dah banjir kali. Juga diwaktu duka kaya gini kok masih bisa""nya nutupin berita banjir bandang Sumatera. Gapunya adab, etika ataupun malu kau ini. Diajarin mamak kau kah? Atau suka duit haram? Semoga nanti lu mati ngubur sendiri ya, gapunya siapa""","jaman dulu juga jakarta deh banjir kali. juga diwaktu duka kayak begini kok masih bisa menutupi berita banjir bandang sumatera. enggak punya adab, etika ataupun malu kau ini. diajari mamak kau kah? suka duit haram? semoga nanti kamu mati ngubur sendiri ya, enggak punya siapa",0
"semoga Sumatra lekas pulih, aku sedih sama sanak saudara yang di kampung... karena sibolga lumpuh akibat banjir kampungku jadi ada kemungkinan besar buat terisolasi... soalnya semua barang-barang tuh dikirim lewat kapal yang dari sibolga :(","semoga Sumatra lekas pulih, aku sedih sama sanak saudara yang di kampung... karena sibolga lumpuh akibat banjir kampungku jadi ada kemungkinan besar buat terisolasi... soalnya semua barang-barang tuh dikirim lewat kapal yang dari sibolga :(","semoga sumatra lekas pulih, aku sedih sama sanak saudara kampung... sibolga lumpuh akibat banjir kampungku jadi ada kemungkinan besar buat terisolasi... soalnya semua barang-barang tuh dikirim lewat kapal sibolga",0
