text,label_aktual,label_prediksi,sentimen_prediksi,prob_negatif,prob_netral,prob_positif
"Tips Aman Menyalakan Listrik Setelah Banjir Electrizen, pastikan rumah benar-benar aman sebelum menyalakan listrik kembali setelah rumah terendam banjir. Yuk simak tips dari PLN! PLNUntukSemua PLNUntukIndonesia PrayforAceh PrayforSumut PrayforSumbar PLNUIDSulselrabar 1 16",1,1,netral,0.050667536,0.5414187,0.40791383
"Aksi cepat Kemenhut! Lebih dari 1.200 meter kubik gelondongan kayu pasca banjir di Sumatera kini mulai dibersihkan. Tak hanya sekadar dibersihkan, kayu-kayu ini akan diolah kembali menjadi material bangunan yang bermanfaat bagi warga. Pemerintah Hadir, Aceh Sumatra Bangkit 21",2,2,positif,0.022843782,0.034408502,0.9427477
"Sibolga dan Tapteng Sumut 'Dihantam' Banjir Susulan, Trauma Warga Terulang Akibat Luapan Aek Doras jambi.tribunnews.com Sibolga dan Tapteng Sumut 'Dihantam' Banjir Susulan, Trauma Warga Terulang Akibat Luapan Aek Doras... Hujan deras yang mengguyur sejak siang hingga malam hari memicu luapan air yang merendam kembali permukiman warga di Sibolga dan Tapteng Sumut. 49",0,0,negatif,0.6686168,0.29637462,0.035008613
"Gue gasanggup lihat harimau ngungsi karena banjir dan gajah mati karena kabawa arus, kasihan banget mereka Ya Allah, udah habitatnya dirusak, gak punya tempat tinggal, sekarang terancam mati sedih",0,0,negatif,0.9469016,0.019135201,0.03396315
"Pemerintah Provinsi Sumatera Selatan akan mengirimkan bantuan 52,9 ton bantuan untuk korban banjir bandang yang melanda Aceh, Sumatera Utara, dan Sumatera Barat. aceh.tribunnews.com Sumatera Selatan Segera Kirim 52,9 Ton Bantuan untuk Korban Banjir di Aceh, Sumut, dan Sumbar -... Bantuan tersebut meliputi, beras, paket sembako, tenda, obat-obatan serta Alat Pelindung Diri (APD) yang diperlukan oleh para korban bencana banjir 72",0,0,negatif,0.9350324,0.018453384,0.046514113
"7 Rumah 2 Balai Pengajian di Blang Pandak Hilang Disapu Banjir, Bupati Pidie dan BNPB Antar Bantuan BanjirLandaAceh 7RumahHilang Bupati AntarBantuan Tangse aceh.tribunnews.com 7 Rumah 2 Balai Pengajian di Blang Pandak Hilang Disapu Banjir, Bupati Pidie dan BNPB Antar Bantuan... Bupati Pidie, H Sarjani Abdullah SH MH mengunjungi lokasi terdampak banjir di Gampong Blang Pandak, Kecamatan Tangse, Pidie. 62",0,0,negatif,0.6095068,0.15257397,0.23791921
"Pemerintah Sigap untuk Aceh Sumatra, aksi cepat, kerja nyata, demi masa depan gemilang yang berkelanjutan. Senin Aurelie Apel Pagi pandji komedi bullying Smart Pemain Bobok Cooking Muhammad Mereka JUNIORMARK AT YUNIVERSE Y UNIVERSE 2025 X TFO 310",2,2,positif,0.03851702,0.021600418,0.9398826
"Bencana di Sumatera menyingkap kerentanan paling dasar rumah warga terendam lumpur hingga tak layak huni, sementara kapasitas bertahan cepat habis. Di titik ini, negara diuji bukan oleh empati simbolik, tetapi oleh keputusan yang cepat dan memulihkan. Pembangunan hunian baru Tampilkan lebih banyak 3 2 29 rb",0,0,negatif,0.81837946,0.061525222,0.12009531
"Kayu Sisa Bencana Negara Tak Diam. Pemerintah Hadir, Pemerintah Sigap untuk Aceh Sumatra 1 13",2,2,positif,0.028407717,0.021398652,0.95019364
"“Indikator-indikator di Sumatera Barat relatif kami kira cukup menggembirakan. Kenapa? Karena semua pemerintahannya dari 16 yang terdampak ini, kita lihat hampir semuanya hijau pemerintah kabupatennya,” jelasnya. SatgasPascaBencanaSumatera 178",1,1,netral,0.10597978,0.53131527,0.36270496
Akun parodi Ini foto kenyataan bukan rekayasa AI. PrayForSumatera PrayForTapanuli PrayForAceh PrayForSibolga PrayForPrabowo Kerna ulah Oligarki rakyat banyak yg mati. *kapan revolusi.? [aku bertanya dengan hati-hati] •• 1 11 20 511,0,0,negatif,0.91617876,0.046807453,0.037013773
Membalas Astaghfirullahaladziim … PrayForSumatera StopDeforestation 23,1,2,positif,0.38808084,0.18181351,0.43010566
Membalas Aceh dan Sumatra tidak sendirian. seluruh negeri berdoa dan membnatu dalam bentuk apapun 3,2,2,positif,0.055877298,0.13736123,0.80676144
"Banjir bandang di Sumatra kini jadi prioritas nasional. Namun, temuan kayu sisa tebangan di lokasi menguatkan dugaan akibat pembalakan liar. Evakuasi korban tetap utama, tapi hukum wajib tegas menindak perusak alam agar bencana tak terus berulang. BanjirSumatra PrayForSumatra 110",0,0,negatif,0.9445986,0.023297079,0.032104395
"CHRISTMAS CHARITY CERIATHON 2025 JakaCeria VtuberID Vtuber Charity Ceriathon CERIATHON 2025 KEMBALI LAGI!!! Untuk tahun ini kita akan menyalurkan bantuan ke saudara-saudara kita yang terkena dampak bencana banjir di sumatra, info lebih lanjut di reply~ 1 5 11 1 rb",2,2,positif,0.11488814,0.041220117,0.84389174
Anjeeeeeeng sehari doang tagar PrayForSumatera 1 1 149,0,0,negatif,0.8056958,0.11311147,0.081192724
"Air belum pada surut, rumah belum pada bersih, udah dihantam lagii. Air pada naik lagi di Medan 3 3 240",1,0,negatif,0.8039493,0.13320813,0.06284254
"Duduk Bersama Forkopimda Se-Sumatera Utara, Mendagri Percepatan Pemulihan Pascabencana Prioritas Utama Duduk Bersama Forkopimda Se-Sumatera Utara, Mendagri Percepatan Pemulihan Pascabencana Prioritas... Dari tintaindependen.com 4",2,2,positif,0.026448464,0.22313339,0.7504182
"Membalas Asbun aja, itu kewajiban negara , ferry membantu nengurangi beban Pemerintah 2 8",0,2,positif,0.38022426,0.089190446,0.5305853
Akun parodi Presiden Prabowo tinjau ke wilayah terdampak banjir di Sumatera Barat Aceh & Sumatera Selasa Pagi di bulan Desember 2 34,1,1,netral,0.02017277,0.8333483,0.14647895
"Menteri Dalam Negeri (Mendagri) Tito Karnavian mengungkapkan, pemulihan wilayah Aceh, Sumatera Utara (Sumut), dan Sumatera Barat (Sumbar) memerlukan anggaran Rp 59,25 triliun. Taksiran ini mengemuka setelah ia rapat dengan Badan Nasional Penanggulangan Bencana (BNPB). ""Dari Tampilkan lebih banyak 1 3 1 rb",1,1,netral,0.061943978,0.79257596,0.14548002
"Banjir besar di tapanuli tengah, sibolga, sumatera barat dan banyak daerah lainnya, sudah adakah yg menyalahkan pak ? Atau menyalahkan alam? Khusus sibolga, harus mengecek hutan hutan di tapsel, SISA berapa yg BELUM DIJARAH ? Kemana 1 4 5 212",0,0,negatif,0.82000357,0.15228738,0.027708963
"REPOST Kementerian ATR/BPN Saat ini saudara kita di Provinsi Aceh, Sumatra Utara, dan Sumatra Barat sedang mengalami musibah banjir serta longsor. Untuk itu, Kementerian ATR/BPN membuka donasi bagi masyarakat yang terdampak. KementerianATRBPN sobATRBPNTT 2 2 47",1,2,positif,0.15583669,0.102553084,0.74161017
"Akhirnya Warga Terdampak Banjir di Aceh Tamiang Mulai Menempati Huntara ! Setelah lebih dari sebulan tinggal di tenda, sekarang warga mulai nempatin huntara dari Danantara. Rika Jahara salah satunya yang merasa senang dan bersyukur banget bisa tinggal di huntara. Tampilkan lebih banyak 6 12 52 9 rb",2,2,positif,0.1507397,0.050544642,0.7987156
"Hadirnya pemerintah bersama TNI Polri dan BNPB di Sumatera bukti kepedulian nyata Prabowo respon cepat tangani evakuasi hingga pemulihan infrastruktur kini listrik kembali menyala dan warga beraktivitas normal ​ Kondisi Terkini Pasokan BBM, LPG, Listrik ke Daerah Terdampak Banjir Sumbar Dari finance.detik.com 18",2,2,positif,0.012850355,0.03101029,0.9561393
"Maaf kalau respons sebelumnya kurang tepat. Saya paham soal harga diri bangsa dan pentingnya kemandirian, seperti yang ditekankan Presiden Prabowo soal penanganan banjir Sumatra. Tapi, kerjasama internasional bisa bantu tanpa hilang martabat, asal strategis. Yuk diskusi lebih",0,0,negatif,0.49572185,0.12550372,0.3787744
Beda sekali ini kader satu ini yg juga Istri Gubernur Sumbar. PrayForSumatera 148,1,0,negatif,0.5835528,0.20275755,0.21368968
"Pemerintah terus mempercepat pemulihan serta menyiapkan langkah-langkah strategis pascabencana di Provinsi Aceh, Sumatera Utara, dan Sumatera Barat. 8",2,2,positif,0.029061057,0.34397006,0.62696886
"Apakah ini Aceh? No. Sumbar? No. Sibolga? No. Ini di Kalimantan Selatan. Deforestasi besar2an seluruh daerah akan rawan banjir dan longsor. Yg panen cuan pengusaha tambang, Kayu dan Perkebunan. Rugi besar Negara dan Rakyatnya. Putus kita , putus! 5 7 613",0,0,negatif,0.8069707,0.171176,0.021853248
"Ngeliat banjir di sumatra agak ketar ketir ya, walaupun sumsel masih aman, dan rumahku jauh dari sungai besar sedih",1,0,negatif,0.6901891,0.23028669,0.079524204
"Air Bersih, Bantuan Pokok, dan Kepedulian Jejak Pengabdian Brimob Sumut di Tapanuli Tengah Kamis, 8 Januari 2026, Satuan Brimob Polda Sumatera Utara turun langsung ke wilayah Kabupaten Tapanuli Tengah untuk menyapa dan membantu masyarakat yang terdampak bencana. 39",2,2,positif,0.021035215,0.024325645,0.95463914
"Aksi cepat tanggap! Dalam kondisi darurat seperti banjir di Aceh, kehadiran bantuan logistik dan kunjungan langsung ke lokasi sangat berarti bagi masyarakat terdampak. Melalui tugas dan fungsinya sebagai anggota DPR RI, T.A. Khalid menunjukkan komitmen dalam menjalankan peran. 2 1 57",2,2,positif,0.018750787,0.026705299,0.9545439
"BRIMOB ACEH GELAR DAPUR LAPANGAN, BANTU MASYARAKAT TERDAMPAK BANJIR 1 14",1,2,positif,0.038222764,0.02893369,0.93284357
Pemerintah dan TNI Polri terus bekerja melakukan serangkaian identifikasi dilapangan pasca bencana banjir PemerintahHadir AcehSumatraBangkit PemerintahBarengWarga BersamaPulihkanSumutAceh PemerintahSigapAcehSumatra 0 30 1 19,2,2,positif,0.01520655,0.13435212,0.85044134
"BNPB Live Update Bencana Aceh, Sumut dan Sumbar, tetap kirimkan doa dan bantuan bahan pokok ke posko2 yang menyediakan. youtube.com BNPB Indonesia The Indonesia National Disaster Management Authority 9",2,2,positif,0.023749817,0.3926888,0.58356136
"Pencarian korban banjir dan longsor di Sibolga, Sumut terus dilakukan. Anggota Brimob mengevakuasi korban yang ternyata ibu rekannya yang juga sedang bertugas. Anggota Brimob Evakuasi Jasad di Sibolga, Ternyata Ibu Rekan Sesama Polisi Dari news.detik.com 2 2 rb",0,0,negatif,0.9460719,0.018769626,0.03515847
"dah 2 kali dibangunin gara gara motor mogok disuruh jemput buat tukeran motor, rewel banget motornya minta ke bengkel mulu jir 21",0,0,negatif,0.93080777,0.0358256,0.0333666
"Padang Butuh Rp5,5 Triliun untuk Rehabilitasi dan Rekonstruksi Pascabencana Banjir Bandang Padang Butuh Rp5,5 Triliun untuk Rehabilitasi dan Rekonstruksi Pascabencana Banjir Bandang - Padek... Dari padek.jawapos.com 22",1,1,netral,0.10132413,0.7477676,0.15090823
"Membalas Stay safe teman teman, semoga lekas pulih untuk yang terdampak AllEyesOnSumatera PrayForSumatera PrayForTapanuli PrayForSibolga PrayForAceh 41",2,2,positif,0.08234739,0.08199185,0.8356607
"Ya ampun sedih banget lihat video gajah evakuasi puing2 bekas banjir, padahal rumahnya udah dihancurkan, dibom mereka ga punya tempat tapi malah disuruh kerja 1 14",0,0,negatif,0.94984967,0.017457034,0.032693222
"PATUNGAN — Warga Bantu Warga PrayForSumatra AllEyesOnSumatra SUMATRA DARURAT Sibolga • Padang • Aceh • Medan Hujan ekstrem memicu banjir & longsor besar. Ribuan warga mengungsi. Akses Aceh–Medan terputus akibat jembatan amblas. Di tengah kondisi genting ini, darurat sedih peringatan",1,0,negatif,0.68688357,0.040844698,0.2722718
aku bikin video ini sambil nahan nangis kebanjiran banjir vtuber vtuberindonesia vtuberid 33,0,0,negatif,0.71660405,0.19095999,0.092436016
"Membalas *MALANG RAYA, SAATNYA ULURKAN TANGAN!* Saudara-saudara kita di Sumatera dan Aceh tengah berjuang menghadapi cobaan berat akibat Banjir Bandang dahsyat. Ribuan rumah terendam, akses terputus, dan kebutuhan mendesak terus meningkat. 1 161",0,0,negatif,0.55403894,0.048043627,0.39791745
"Durian dihadiahkan oleh warga Desa Ekan, Gayo Lues, Aceh, kepada awak helikopter TNI Angkatan Udara yang mengantar logistik. + Banjir Aceh #Cut 2 26 58 7 rb",2,2,positif,0.046977993,0.232519,0.720503
Pembangunan hunian korban banjir di Sumatera terus dikebut agar masyarakat segera menempati rumah yang layak dan aman. Aceh Sumatera Update 28,2,0,negatif,0.93189484,0.022795048,0.045310166
"Ratusan Anak di Pengungsian Sumbar Dapat Dukungan Psikososial Pascabencana ElJohnMedia eljohnnews.com Ratusan Anak di Pengungsian Sumbar Dapat Dukungan Psikososial Pascabencana | EL John News Kondisi psikologis anak menjadi perhatian utama di tengah situasi bencana, termasuk bagi ratusan anak yang kini mengungsi di Kecamatan Pauh, Kota Padang, Sumatra Barat. Kawasan ini terdampak banjir... 1 5",2,2,positif,0.11943204,0.21938716,0.6611808
"Babinsa Desa Karang Jadi Koramil 403-04/Belitang, Serda Iwan, bersama Bhabinkamtibmas setempat bergerak cepat evakuasi warga yang terseret arus banjir, Kamis (8/1/2026). 1 3 5 757",0,2,positif,0.19903468,0.13671131,0.664254
"Imbas banjir gede kemarin bikin jaringan pln kacau total di beberapa titik. Ada tower tumbang, fondasi rusak, akses jalan ketutup. Tapi petugas tetap gercep turun jd mohon pengertiannya ya, prosesnya lagi dikejar biar cepet nyala 49",0,0,negatif,0.8270483,0.06035082,0.11260084
Presiden Prabowo Subianto menerima laporan BNPB terkait kebutuhan tambahan personel TNI & Polri di Aceh. Langkah ini untuk mempercepat penanganan wilayah yang masih tergenang lumpur.,1,2,positif,0.04957029,0.39079246,0.5596372
"Cukong2 boss kayu dan tambang itu lagi kongkow2 di S'pore, bininya lagi belanja tas di Paris, anaknya lagi nonton NBA di LA.. Kalian para peliharaan lagi nonton tv lihat saudara di Aceh, Sumut dan Sumbar tertimpa bencana.. OTAK KALIAN ADA DIMANA BABIK..?",0,0,negatif,0.9429867,0.02824066,0.028772589
Membalas Dukungan moral bagi pegawai Lapas yang terdampak banjir sangat penting untuk menjaga integritas pelayanan. Taruna Poltekpin hadir membantu membersihkan rumah dinas mereka sebagai bentuk solidaritas sesama keluarga besar Kementerian Hukum. Kemenkum Jabar - Asep Sutandar 1 1 33,2,2,positif,0.035971865,0.024893241,0.93913484
"ah koncet malah diperkirakan kena banjir ROB lagi babii, banyak x musibah ya akhir tahun ni 66",0,0,negatif,0.9164095,0.051606394,0.031984206
"Membalas Pemerintah siapkan skema bantuan korban banjir di Aceh, Pemerintah Sigap untuk Aceh Sumatra 1 124",2,0,negatif,0.91945416,0.015489746,0.065056115
Dulu Marapi alah mambari Pasan.. Kalam Sakuliliang Tanah Data Jo Luhak Agam...... Datang Juo Salamoko..... Nan ditakuikan..... Kini Aie Baluluak Nan Marandam... PrayForSumatera 1 72,1,0,negatif,0.74263006,0.17425907,0.08311089
Membangun kembali perumahan rakyat di Sumatra menjadi prioritas Budi Arie Setiadi bersama Projo Peduli Bencana dalam menyokong visi pemerintah yang berpihak pada rakyat dan tetap Setia Digaris Rakyat DPD Projo Aceh Terjunkan Mobil Tangki Air Bersih Dari punca.co 34,2,2,positif,0.017895967,0.029985674,0.95211834
"Kondisi pasca banjir dan longsor di beberapa daerah Sumatera terlihat sangat parah. Banyak kendaraan dan rumah warga yang terendam lumpur dan sampah kayu. Bahkan para bupati Aceh sendiri sudah tak sanggup menangani bencana ini, hingga membuat surat pernyataan ketidakmampuan Tampilkan lebih banyak 1 6 12 1 rb",0,0,negatif,0.9107083,0.05581646,0.033475187
"Akun parodi Baru bisa dapat update berita hari ini setelah total 3 hari hujan banjir, mati listrik dan gada signal di Aceh, Alhamdulillah keluarga aman semua, kendalanya sekarang stock pangan menipis, lalu lintas terhambat krn ada jembatan utama yang putus.. PrayForAceh PrayForSumatera 61",0,0,negatif,0.8364938,0.11309261,0.050413672
"PrayforSumatra Doa kami mengiringi setiap upaya penyelamatan, penanganan, dan pemulihan di wilayah terdampak. Foto Antara Foto/Iggoy El Fitra, Basarnas PrayforSumatera 83",2,2,positif,0.024669109,0.05772559,0.9176053
"Lebih dari satu bulan pascabencana banjir melanda sejumlah wilayah di Aceh, duka dan kelelahan masih dirasakan para korban. Banyak keluarga kini harus memulai hidup dari nol setelah rumah, harta benda, dan sumber penghidupan mereka rusak atau hilang. Di tengah keterbatasan dan Tampilkan lebih banyak 1 210",0,0,negatif,0.94787055,0.020410005,0.031719364
Pemerintah berkomitmen mengganti semua rumah warga yang terseret oleh banjir Aceh Sumatera Update 25,2,0,negatif,0.6457948,0.0919827,0.26222253
Evakuasi jasad bayi yang hanyut kena banjir tau ngga bayinya masih dibedongan 1 43,0,0,negatif,0.9187731,0.032178063,0.04904878
"ternyata makin lama negara ini makin carut marut yah, bencana yg udh berlarut2 terjadi bbrp minggu ini blm kunjung membaik, bahkan kabarnya tdi sore ada banjir lg, tapi pemerintah pusat blm ada tanggapan apapun lagi, ya Allah mohon ampun, lindungi kita semua dari mara bahaya 41",0,0,negatif,0.891417,0.058690432,0.049892426
"Akses Jalan Terputus, Sat Brimob Polda Sumbar Bangun Jembatan Alternatif Di Area Terdampak Bencana Banjir Di Padang 25",2,2,positif,0.093932614,0.29708028,0.6089871
"Hoaks tsunami di Pidie Jaya memicu kepanikan massal di tengah banjir bandang dan longsor. Ribuan warga berlari ke pegunungan dalam gelap, dihantui trauma 2004. KabarNetID PidieJaya Aceh HoaksTsunami CekFakta LawanHoaks 1 36",0,0,negatif,0.6364941,0.30702308,0.056482766
"Akun parodi Janji Rumah Zulhas adalah warisan komitmen kuat Zulkifli Hasan untuk rakyat Sumatera Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 1",0,0,negatif,0.9531907,0.014849313,0.031959992
"*PDIP Minta Pemerintah Naikkan Status Banjir Aceh–Sumut–Sumbar Jadi Bencana Nasional* satuju.com PDIP Minta Pemerintah Naikkan Status Banjir Aceh–Sumut–Sumbar Jadi Bencana Nasional Jakarta, Satuju.com - Banjir yang menerjang kawasan bagian utara Sumatera, yakni Aceh, Sumatera Utara, dan Sumatera Barat, didukung PDIP untuk ditetapkan menjadi bencana nasional. PDIP mendukung 30",1,1,netral,0.19139919,0.7052759,0.10332492
"Hujan deras di Sibolga, Sumut, Minggu (7/12) malam menyebabkan Sungai Aek Doras meluap dan banjir merendam beberapa area, termasuk rumah dinas Wakapolres. Warga diminta menghindari area banjir. Belum ada korban jiwa, dan petugas terus memantau situasi. 42",0,0,negatif,0.93199825,0.0419328,0.026069004
"Prabowo ""Kita punya sawit sebagai karunia"" Bencana banjir Sumatra dampak kerugian 70T. Sedangkan hasil sawit 3 provinsi digabung thn 2024 hanya 28T, itupun tak semua masuk ke negara. STOP NORMALISASI SAWIT seolah lebih berharga dari dampaknya peringatan 🛑⚠️📸",0,0,negatif,0.9036852,0.064853266,0.031461515
"Usai meninjau wilayah terdampak bencana di Kabupaten Tapanuli Selatan, Sumatera Utara, Wapres Gibran Rakabuming melanjutkan rangkaian peninjauan lapangan ke sejumlah wilayah terdampak bencana di Kabupaten Aceh Singkil, Aceh, Kamis, 4 Desember 2025. indomedia.co Wapres Tinjau Dampak Banjir dan Longsor Aceh Singkil Usai meninjau wilayah terdampak bencana di Kabupaten Tapanuli Selatan, Sumatera Utara, Wakil Presiden (Wapres) Gibran Rakabuming melanjutkan rangkaian peninjauan lapangan ke sejumlah wilayah terdam... 97",1,1,netral,0.024804385,0.647517,0.3276786
Di Indonesia kamu berada dijalur yang benar dijalanan akan seperti orang yang salah ketika banyaknya yang melanggar. Senin Pagi PrayForSumatera PrayForJawaBarat 110,0,2,positif,0.3668964,0.15946244,0.4736411
Upaya penanganan darurat bencana banjir dan tanah longsor di Sumatera Utara terus diperkuat seiring mengalirnya bantuan logistik dari berbagai unsur. Beragam pasokan kebutuhan dasar kini telah terkumpul di Posko Terpadu Kontijensi Penanggulangan Bencana Alam dan disimpan Tampilkan lebih banyak 1 53,2,2,positif,0.023526078,0.060007233,0.91646665
"Membalas sumatera utara hujan lagi apa ga nangis, banjir belum surut lagi, biasanya daerah kami gapernah banjir, dan ga seringkih ini, ini baru turun berapa jam langsung naik air 3 203",0,0,negatif,0.86689705,0.10736402,0.02573888
