text,label_aktual,sentimen_aktual,pred_111,sentimen_pred_111,pred_631,sentimen_pred_631,pred_811,sentimen_pred_811
"Saya teringat sekitar 20tahunan sampai 30 tahunan yg lalu, dari ujung lampung sampai sumatera utara banyak hutan yg ditebang lalu digantikan dengan tanaman SAWIT, TEBU, KARET dan PISANG Mungkin bencana saat ini adalah efek dari penggundulan HUTAN 20-30 tahun yg lalu 36",0,negatif,0,negatif,0,negatif,0,negatif
"Badan Nasional Penanggulangan Bencana (BNPB) terus memperbarui total korban banjir bandang dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat lewat Dashboard Penanganan Darurat Banjir dan Longsor Sumatera Tahun 2025. Hingga Sabtu (13/12/2025) pukul 9.30 WIB, tercatat 6 378 593",0,negatif,1,netral,0,negatif,0,negatif
"Duka dari Utara Sumatera Kunjungi Padang, pak Zulkifli Hasan Janji Rumah Zulhas dan pasokan Pangan 2 Kali Lipat untuk Korban Banjir. Makasih pak 20",0,negatif,0,negatif,0,negatif,0,negatif
"""Hujan deras mengakibatkan jebolnya irigasi Kali Cisereh dan tersumbatnya aliran drainase, sehingga air meluap ke pemukiman warga,"" ujar Ajat. Hujan deras, puluhan rumah-kantor desa di Baros Serang terendam banjir 1 259",0,negatif,1,netral,0,negatif,0,negatif
"Berdasarkan laporan, BPBD Bireuen bertanggung jawab atas gudang bantuan yang ditimbun. TNI dan Polri terlibat dalam penanganan bencana banjir/longesor di Aceh, termasuk distribusi bantuan dan keamanan. Dalam video, terlihat personel berseragam (mungkin polisi) di lokasi saat",2,positif,2,positif,2,positif,0,negatif
"Oknum ASN Puskesmas Cambai Prabumulih Sumsel Ngamuk TPP Telat Dibayar Hampir Tusuk Bendahara Suasana kerja di Puskesmas Cambai, Kota Prabumulih, Sumatera Selatan, mendadak berubah menjadi mencekam. Seorang bendahara puskesmas nyaris menjadi korban penusukan oleh rekan kerjanya 1 393",0,negatif,0,negatif,0,negatif,0,negatif
Justin Barki Sumbangkan Bonus Emas SEA Games untuk Korban Banjir Sumatra Atlet tenis Indonesia Justin Barki akan menyumbangkan seluruh bonus yang diterimanya usai meraih medali emas SEA Games 2025 untuk korban bencana banjir dan longsor di Sumatra. Bonus tersebut diperolehnya 1 147,0,negatif,2,positif,0,negatif,0,negatif
"Bantuan yang diberikan berupa paket sembako serta dukungan uang tunai untuk meringankan beban masyarakat. Bantuan disalurkan ke beberapa titik terdampak, yaitu Nagari Koto Sawah Kec. Lembah Melintang; Nagari Ranah Koto Tinggi Kec. Koto Balingka; serta Nagari Sinuruik Kec. Talamau 1 9",0,negatif,2,positif,2,positif,2,positif
"Korban bencana Sibolga jarah Bulog dan Minimarket, indikasi terjadi kelaparan dan bantuan pemerintah belum turun. Ironi nya bantuan beras ke Palestina 10 ribu ton sudah terkirim sedih",0,negatif,0,negatif,0,negatif,0,negatif
"Sudah tiga minggu ya? Pengungsi masih lebih dari setengah juta jiwa. Huntara mulai dibangun untuk 12 keluarga, selebihnya baru sekedar usulan. Mungkin karena bangsa ini terlalu besar, jadi agak lambat untuk bergerak. Hunian Sementara Korban Banjir-Longsor Aceh Mulai Dibangun, BNPB Carikan Lokasi Aman 4 5 441",0,negatif,0,negatif,0,negatif,0,negatif
Video Mensos soal Penanganan Korban Banjir Sumatera yang Kehilangan Rumah 20.detik. Video Mensos soal Penanganan Korban Banjir Sumatera yang Kehilangan Rumah Menteri Sosial Saifullah Yusuf mengungkap rencana pemerintah soal penanganan para korban banjir Sumatera yang kehilangan tempat tinggal. Mensos menjamin akan memberikan pelatihan hingga hunian.... 23,0,negatif,0,negatif,0,negatif,0,negatif
"Pemprov Sumut dan Kementan Percepat Identifikasi Lahan Pertanian Terdampak Banjir dan Longsor teritorial24. Pemprov Sumut dan Kementan Percepat Identifikasi Lahan Pertanian Terdampak Banjir dan Longsor -... TERITORIAL24. , DELISERDANG – Pemerintah Provinsi Sumatera Utara (Sumut)... 20",1,netral,1,netral,1,netral,1,netral
"Innalillahi, Longsor Bikin Pengendara Panik di Kelok 9 sumatera barat. Negara lain juga banjir parah akibat hujan lebat di Petrópolis, negara bagian Rio de Janeiro Brasil 5 30 53",0,negatif,1,netral,0,negatif,0,negatif
"Banjir Rob di Tarakan Mulai Masuk Rumah Warga detik. Banjir Rob di Tarakan Mulai Masuk Rumah Warga Kelurahan Selumit Pantai, Kecamatan Tarakan Barat, Kota Tarakan, Kalimantan Utara menjadi salah satu wilayah yang terdampak banjir rob cukup parah 77",2,positif,1,netral,0,negatif,0,negatif
"Beredar video pria berseragam mencegat kapal yang mengangkut bantuan untuk korban banjir di Aceh. Kepala Pusat Penerangan (Kapuspen) TNI, Mayjen TNI Freddy Ardianzah menegaskan bahwa pria tersebut bukan anggota GAM. Banjir Sumatera ormas GAM pantaupolitik norakplay 34",0,negatif,0,negatif,0,negatif,0,negatif
"OTW Aceh Tamiang, Sinyal HP dan lampu PLN di Kota Kuala Simpang mulai hidup . Lampu di Aceh mati sejak November 26, 2025. Wartawan2 asing termasuk mulai masuk Aceh lihat masif kehancuran dan penderitaan di Aceh Tamiang dan daerah lainnya di pedalaman 5 331 397",2,positif,0,negatif,0,negatif,0,negatif
"Maaf dengar pengalamanmu, kritik seperti itu memang bisa bikin sakit hati lama. Yang penting, anakmu dapat asupan bergizi meski buru-buru. Kalau butuh saran parenting atau info bencana Sumatera, bilang aja!",0,negatif,0,negatif,0,negatif,0,negatif
"Coba ngomong di depan warga yg rumah nya ancur kebanjiran sana bang,,,ga di timpukin tai juga sukur loe,,,enak aja ngomongin angka, rakyat mah susah gara2 kebijakan pejabat2 korup",0,negatif,0,negatif,0,negatif,0,negatif
"hujan sempat berhenti 5 hari, trus semalam hujan lagi.. gue bersyukur masih dikasih hujan tapi gue trauma..( lebih ke trust issue, takut hujan panjang kayak kemarin sampe bikin banjir..) PrayForSumatera Aceh 61",1,netral,0,negatif,0,negatif,0,negatif
"dan iya benar, tapi tau gak klo di daerah ini, saat padam listrik, sinyal Edge aja hilang saat air banjir mulai naik, sedangkan ada provider lain yg masi bisa nyala Internet nya, bisa tolong bantu jelaskan kenapa ada perbedaan seperti itu? 1 239",0,negatif,0,negatif,0,negatif,0,negatif
kemenhut bersihkan gelondongan kayu supaya Aceh Sumatra Bangkit dari bencna 9,2,positif,2,positif,2,positif,2,positif
Kami melelang Vinyl 12” Test Press Milledenials - It’s Terrifying and It’s a Shame. Hasil sepenuhnya akan kami donasikan untuk saudara-saudara kita di Aceh-Sumatera Utara-Sumatera Barat yang terdampak bencana. Detail selengkapnya di kolom reply. PrayForSumatera Bojakrama Press 1 10 21,2,positif,2,positif,2,positif,2,positif
"mantap Seskab! Cepat tanggap bgt pemerintah di Sumut, Sumbar, dan Aceh 20",2,positif,2,positif,2,positif,2,positif
Mau nangis liat hewan2 di sumatra yg kena dampak banjir 41,0,negatif,0,negatif,0,negatif,0,negatif
"Semalam mimpi berada diAceh, Kondisi nya sangat memprihatinkan... Kuatkan saudara2 kami di Aceh, sumbar, dan sumut ya Allah.. 79",1,netral,0,negatif,0,negatif,0,negatif
Badan Nasional dan Penanggulangan Bencana (BNPB) memperbarui jumlah korban akibat banjir Sumatra pada Kamis (25/12/2025). 2 5 119,0,negatif,0,negatif,0,negatif,0,negatif
"Akun penggemar ya Allah, lagi pada banjir ya? stay safe buat yg terdampak banjir dan semoga cepet surut 16",0,negatif,2,positif,0,negatif,0,negatif
Akun komentar Tim SAR hadapi medan berat di Sumatera. Kabasarnas menyebut anggota SAR sudah ekstra kelelahan pada hari ketiga evakuasi korban banjir bandang dan longsor PrayForSumatra 1 441,0,negatif,0,negatif,0,negatif,0,negatif
"Siapa yang Paling Bertanggung Jawab atas Tragedi Banjir Bandang? BENCANA banjir bandang yang melanda wilayah Aceh, Sumatra Utara, dan Sumatra Barat meninggalkan duka yang sungguh tak terperikan. Lebih dari 920 orang kehilangan nyawa dan ratusan lainnya hilang. Soal kerusakan 337",0,negatif,0,negatif,0,negatif,0,negatif
"Meureudu kembali banjir. Aceh, Sumatra, Indonesia Wilayah terdampak kembali terendam malam ini (6 Desember 2025). Hujan lebat yang turun tanpa henti membuat air naik dengan cepat, merendam jalan, rumah, dan fasilitas publik. prayforAceh 39",1,netral,1,netral,1,netral,0,negatif
"Perjalan hari ke-3 tim Polda Sumsel mengirimkan bantuan sosial ke Aceh dan Sumut Bila ada permasalahan dan butuh bantuan Polisi silahkan hubungi Call Center 110 (Bebas Pulsa) ""KAMI SIAP MELAYANI 24 JAM"" musisatu kapoldasumsel humaspoldasumsel poldasumsel 47",2,positif,2,positif,2,positif,2,positif
"Update cuaca untuk tiga hari ke depan, yuk cek ikhtisar dulu ya Sobat! Berdasarkan pantauan BMKG, pada 29-31 Desember 2025 beberapa wilayah akan diguyur hujan dengan kategori waspada hingga siaga. Dipenghujung tahun ini wilayah Banten, Lampung, Sumbar, Kepri, Bengkulu, dan 2 4 13",1,netral,1,netral,1,netral,1,netral
"Jangan Asal Tuduh! Ini Fakta di Balik Banjir Sumatra Seringkali kita mudah terpancing isu yang menyudutkan industri tertentu tanpa melihat data di lapangan. Video ini mengungkap fakta penting tentang penyebab banjir di Batang Toru, Tapanuli Selatan.",0,negatif,1,netral,0,negatif,0,negatif
"dan bg, waktu bencana ada dateng ke aceh ga? itu wilayah udah ky wilayah zombi, org kelaparan ga makan berhari"", rumah hancur, org mati dimana"", dan pemerintah sangat lambat sampe ada orang mati bkn karna banjir tpi kelaparan, kekecewaan itu wajar, dan hrusnya bs ditangani lbih baik 1 2 420",0,negatif,0,negatif,0,negatif,0,negatif
"Pemerhati Bencana Memberikan Dampak Besar bagi Kesehatan Anak, Butuh Penanganan Serius! | Flash News Pemerhati kebijakan kesehatan dr. Arum Harjanti menegaskan bahwa bencana banjir akan memberikan dampak besar terhadap anak-anak yang menjadi korban. [Kabar] Pemerhati Bencana Memberikan Dampak Besar bagi Kesehatan Anak, Butuh Penanganan Serius! 22",0,negatif,0,negatif,0,negatif,0,negatif
"Komisi IV DPR memanggil Menhut Raja Juli untuk mengurai penyebab banjir Sumatra. Ketua Komisi IV, Titiek Soeharto menyoroti truk-truk pengangkut kayu yang masih beroperasi dua hari setelah banjir. Menhut mengklaim telah mengantongi 12 nama perusahaan yang diduga melanggar. 3 6 9",1,netral,1,netral,0,negatif,0,negatif
Akun komentar Pengamanan area banjir juga dijalankan biar barang warga dan posko tetep aman sambil evakuasi tetap berjalan Polisi Tanggap Bencana Terimakasih POLRI 1 6,2,positif,2,positif,2,positif,2,positif
"Aek Godang, sungai yg lintas kota Sibolga sdh tertutup tanah banjir bandang, datar dg jalan yg tadinya 2-3 m. Setiap hujan kecil, pasti banjir. Perlu normalisasi 25",0,negatif,1,netral,0,negatif,0,negatif
Aksi kemanusiaan Projo Peduli Bencana yang dipimpin Budi Arie Setiadi terus memberikan bantuan sandang dan pangan secara masif kepada korban banjir Sumatra sebagai wujud nyata perjuangan Setia Digaris Rakyat Projo Solidaritas Nasional Kunci Mengatasi Banjir Sumatera 154,0,negatif,2,positif,0,negatif,0,negatif
"sedih bgt dengar semua kabar bencana di sumatra. lihat story teman yg kena dampak banjir pun ikut was was, semoga selalu dalam lindungan Tuhan 83",0,negatif,0,negatif,0,negatif,0,negatif
"Hamparan pantai di Desa Bawozaua, Nias Selatan, tertutup kayu gelondongan dan serpihan batang pohon yang terbawa arus banjir dan longsor dari Aceh, Sumatera Barat, dan Sumatera Utara. Kayu-kayu yang diduga hanyut dari Sibolga itu memenuhi permukaan air hingga pantai nyaris tak 29 494 692",1,netral,1,netral,1,netral,0,negatif
"Anggaran Bencana Sumut Dipangkas 88% di Era Bobby Nasution, Respons Banjir Dinilai Lambat! Pemerintah Provinsi Sumatera Utara (Sumut) di bawah kepemimpinan Gubernur Bobby Nasution menuai kritik tajam setelah memangkas drastis anggaran Belanja Tidak Terduga (BTT)—pos dana 8 67 74",0,negatif,1,netral,0,negatif,0,negatif
apa lagi ya omongan pejabat terkait banjir sumatera yg keliatan kesalahan berpikirnya hmzzz 34,0,negatif,0,negatif,0,negatif,0,negatif
"Masyaallah Tabarakallah, Terima Kasih untuk Bapak Kapolda Riau dan Personil, yang selalu gercep dan peduli kepada saudara - saudara kita yang LG di timpa musibah (Aceh, Sumut dan Sumbar), sehat selalu Jendral Amin 15",2,positif,2,positif,2,positif,2,positif
BRI respons banjir bandang Sumatra dengan langsung turun ke lapangan dan nyiapin bantuan darurat biar warga bisa tetap bertahan di kondisi yang masih serba terbatas. CSRBRI BRIPeduli qrisbri,2,positif,2,positif,2,positif,2,positif
"Kepala Pusat Data, Informasi, dan Komunikasi Kebencanaan BNPB, Abdul Muhari (Aam), mengimbau pemerintah daerah dan masyarakat waspada terhadap potensi bencana susulan, khususnya di Sumatra. BencanaAlam 30",1,netral,1,netral,1,netral,1,netral
"Akses Aceh Mulai Pulih, PU Intensif Pasang Jembatan Bailey Kementerian Pekerjaan Umum (PU) terus mempercepat penanganan darurat infrastruktur yang terdampak banjir dan longsor di Provinsi Aceh. Upaya difokuskan pada pemulihan konektivitas jalan dan jembatan nasional yang masih 1 2 285",2,positif,2,positif,2,positif,2,positif
"Kemenhut Bersihkan 1.272 Meter Gelondongan Kayu, Aceh Sumatra Pulih 1 9",2,positif,1,netral,2,positif,1,netral
"Sepekan setelah banjir bandang dan longsor yang melanda Aceh, Sumatera Utara, dan Sumatera Barat, jumlah korban hilang dan meninggal dunia masih terus bertambah. Per Selasa (2/12/2025) siang, Badan Nasional Penanggulangan Bencana (BNPB) melaporkan korban meninggal mencapai 659 32",0,negatif,0,negatif,0,negatif,0,negatif
"Meuolaboh – 153 Kelurahan Desa Kabupaten Banyuasin, yang terletak di Provinsi Sumatera Selatan, menghadapi potensi bencana banjir yang cukup besar jika intensitas hujan tinggi pada musim penghujan tahun ini. 23",1,netral,1,netral,1,netral,1,netral
"Perbaikan infrastruktur kelistrikan di daerah terdampak banjir bandang dan longsor di Aceh hadapi tantangan berat. Ekonomi AdadiKompas kompas. Masih Banyak Lokasi Terisolasi, Pemulihan Listrik di Aceh Lebih Lama Perbaikan infrastruktur kelistrikan di daerah terdampak banjir bandang dan longsor di Aceh hadapi tantangan berat. 35",1,netral,1,netral,1,netral,1,netral
"Aceh dan Sumatra bangkit bersama, menata kembali kehidupan dengan semangat gotong royong dan solidaritas nasional. AcehSumatraBangkit BangkitBersama IndonesiaKuat GotongRoyong Aceh Sumatra Pulih 5",2,positif,2,positif,2,positif,2,positif
"Satgas PKH Bahas Investigasi Awal Penyebab Banjir dan Longsor di Sumut, Aceh dan Sumbar JAMPidsusFebriAdriansyah RichardTampubolon SatgasPKH InvestigasiBencana BanjirLongsor Sumut Aceh Sumbar 37",1,netral,1,netral,1,netral,0,negatif
Banteng Lampung Selatan Kirim Bantuan Kemanusiaan untuk Korban Banjir & Longsor di Sumatera gesuri. Banteng Lampung Selatan Kirim Bantuan Kemanusiaan untuk Korban Banjir & Longsor di Sumatera Pengiriman bantuan ini merupakan bentuk kepedulian terhadap warga yang tengah terdampak musibah di berbagai daerah di Sumatera 38,0,negatif,2,positif,0,negatif,0,negatif
"Polda Sumsel Lakukan Loading Bantuan Logistik untuk Bencana Banjir dan Longsor di Sumatera Utara Polda Sumatera Selatan kembali menunjukkan kepedulian dan respon cepat terhadap bencana yang terjadi di Tanah Air. Pada Selasa malam, 2 Desember 2025, personel Bidhumas Polda Sumsel 67",2,positif,2,positif,2,positif,2,positif
"Di tengah bencana, Gas Elpiji mengalami kelangkaan. PrayForAceh PrayForSumatera banjir longsor elpiji gas LPG langka PERTAMINA dan 4 lainnya 3 1 76",0,negatif,0,negatif,0,negatif,0,negatif
"Setelah Gudang Timbunan Bantuan Banjir Digerebek Anggota Dewan, Puluhan Petugas BPBD Demo DPRK Bireun",0,negatif,0,negatif,0,negatif,0,negatif
banjir lagi... bersihinnya pr bgt ya Allah 43,0,negatif,0,negatif,0,negatif,0,negatif
"Evakuasi jasad korban banjir bandang di desa Geudumbak,kecamatan Langkahan ,Kabupaten Aceh Utara. 2 226",0,negatif,0,negatif,0,negatif,0,negatif
"Akhirnya Warga Terdampak Banjir di Aceh Tamiang Mulai Menempati Huntara ! Setelah lebih dari sebulan tinggal di tenda, sekarang warga mulai nempatin huntara dari Danantara. Rika Jahara salah satunya yang merasa senang dan bersyukur banget bisa tinggal di huntara. 6 12 52",2,positif,2,positif,2,positif,2,positif
"Rakyat Sumatera khususnya Aceh Sumut n Sumbar Sabar dulu ya,mereka lagi berdansa dan tertawa.mereka jg sadar koq menari diatas penderitaan.harao maklum",0,negatif,0,negatif,0,negatif,0,negatif
"Bergerak Bersama, Pulihkan Aceh dan Sumatra Kita semua berharap, kehadiran para dapat meringankan beban masyarakat di lokasi terdampak bencana dan mempercepat pemulihan! TarunaKKP 2026KKPGrowStronger SaktiWahyuTrenggono KKPGOID kkpterus5F31P 2 13",2,positif,2,positif,2,positif,2,positif
Aceh Beranjak Status dari Tanggap Darurat ke Transisi Darurat banjirsumatera banjiraceh korbanbanjir transisidarurat BNPB Aceh Beranjak Status dari Tanggap Darurat ke Transisi Darurat | Bongkah. 13,0,negatif,1,netral,0,negatif,0,negatif
"Kemarin malem anter paket ke JNE dan liat tumpukan paket2 di depan pintu untuk korban banjir di sumatra, hari ini paketnya makin banyak diluar (yg lagi proses masukin ke mobil) sampe ke dalem pun sebanyak ini. Jujur gw nahan nangis bgt ya allah 2 502",0,negatif,0,negatif,0,negatif,0,negatif
"Pemerintah Hadir untuk mengatasi pasca bencana di aceh, dengan menyiapkan skema bantuan korban banjir. 37",0,negatif,2,positif,0,negatif,0,negatif
"Detik-detik Banjir Bandang Menerjang Bener Meriah, Aceh di Hari Pertama. Viral video amatir yang direkam oleh seorang warga di Bener Meriah, Aceh, berhasil mengabadikan momen awal terjadinya banjir bandang yang menerjang wilayah tersebut. Dalam rekaman, tampak jelas dahsyatnya 13 144 692",1,netral,1,netral,0,negatif,0,negatif
"sehari-hari terasa lebih berat. Bencana ekologis ini akhirnya tidak hanya soal bangunan yang rusak, tapi juga tentang konsumen yang harus menanggung beban, sekaligus menegaskan ketimpangan yang ada. prayforSumatera deforestasi banjir longsor bencanaalamindonesia2025 ylki 71",0,negatif,0,negatif,0,negatif,0,negatif
"Ini ujian keberanian moral para legislator. Apakah mereka berpihak pada keselamatan rakyat atau tetap nyaman berada dalam barisan kekuasaan? Ketika parlemen bungkam, yang terendam bukan hanya rumah warga, tetapi fungsi representasi rakyat itu sendiri. aceh.tribunnews. Akademisi Unimal Kritik Lambannya Penanganan Banjir di Sumatera, DPR Kehilangan Fungsi Pengawasan -... Lambannya penanganan banjir di berbagai daerah di Sumatera, terutama Aceh, dinilai sebagai cermin lemahnya keberpihakan 92",0,negatif,0,negatif,0,negatif,0,negatif
"Lu yang mau liburan new year ke Bali pikir ulang deh, skrng musim hujan di Bali yg hujan dikit langsung air naik, apalagi dgn sikap pemerintah disana yg kurang gesit ngatasin hal kayak ginian berulang-ulang Tadi malam udh BANJIR PARAH. Ya Allah Bali ku kena lagi. 3 1 493",0,negatif,0,negatif,0,negatif,0,negatif
"Selamat siang, wahai para crazy rich , owner perusahaan besar dan konglomerat Indonesia ini waktu terbaik anda utk tambah amal kebaikan didunia. Dgn cara sewa bbrp helikopter utk proses pengiriman bantuan/ evakuasi korban banjir di Aceh Sumatra Utara dan Sumatra Barat. 89",0,negatif,2,positif,0,negatif,0,negatif
"Apaan, boro2 di aceh, di medan aja rumah terendam banjir 2 hari ga ada bantuan, teman terjebak banjir di rumah, ga bisa keluar, ga ada makanan ga ada bantuan perahu karet antar makanan atau cek daerah tsb. Bisa keluar setelah dijemput saudara pake mobil jeep ban besar. 32",0,negatif,0,negatif,0,negatif,0,negatif
