id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason,need_review
8223,"Prozis Ibnu Abbas memberangkatkan relawan, ambulans & logistik untuk saudara kita yang terdampak banjir di Sumatera. Semoga Allah jaga mereka. Donasi kebaikan: Muamalat 5260014381 BSI 7006271612 Info: 085601095333 #PrayForSumatera #AksiKemanusiaan #ProzisIbnuAbbas #Bencana #Aceh",positif,2,positif,95,"Menggambarkan upaya bantuan kemanusiaan, doa, dan ajakan untuk berdonasi.",False
8228,"Nuklir bisa jadi energi terbersih dan efektif, tapi juga bisa merusak lingkungan dengan signifikan jika salah kelola. Jujur saya khawatir, berkaca dari lambatnya respon pemerintah dalam menangani bencana banjir Sumatra, padahal penanganan PLTN membutuhkan respon cepat dan tepat",negatif,0,negatif,90,Mengekspresikan kekhawatiran dan mengkritik lambatnya respons pemerintah dalam menangani banjir.,False
8231,Dukung penanganan banjir Sumatra,positif,2,positif,95,Mengungkapkan dukungan terhadap penanganan banjir di Sumatra.,False
8244,Koq kabarnya Wowo nggak mau buka bantuan dari luar takut ketahuan dia punya lahan sawit yg baru dibuka dan paling luas dan jadi penyebab banjir di Aceh. Bener g sih gong?,negatif,0,negatif,90,Tweet ini menyiratkan tuduhan negatif dan kritik terhadap seseorang yang diduga menyembunyikan penyebab banjir.,False
8261,"Kemensos Bantu Perkuat Layanan Penanganan Bencana Aceh, Sumut dan Sumbar Jakarta — Kementerian Sosial RI memperkuat penanganan bencana banjir di Provinsi Aceh, Sumatera Utara, dan Sumatera Barat dengan terus mensuport dan bekerjasama dengan BNPB, TNI, Polri, BPBD, Pemda dan tim",netral,1,positif,95,Tweet ini melaporkan upaya bantuan dan dukungan dari Kementerian Sosial untuk penanganan bencana.,True
8263,"Nantikan Diskusi Interaktif Malam Ini: ""Pemerintah wacanakan terapkan sanksi perdata dan pidana terhadap perusahaan perusak lingkungan hidup usai banjir di Utara Sumatera, apa yang harus diperhatikan?"" Narasumber: Pkl 23.00 ::: Pakar Hukum Pidana - Dosen Fakultas Hukum (FH)",negatif,0,netral,90,Tweet ini adalah pengumuman diskusi faktual tentang wacana sanksi tanpa menunjukkan emosi kuat.,True
8268,"SUMATERA BUTUH STATUS #BENCANANASIONAL #NATIONALDISASTER Btw Guys kalau ada yg mau bantu donasi bisa dm gue ya, dijamin amanah. Karna gue juga terjun langsung sama mahasiswa lain nantinya setelah dana terkumpul ke tempat yg terkena banjir... Btw lokasi gue di Sumatera Barat.",positif,2,positif,95,Tweet ini berisi ajakan donasi dan niat untuk membantu korban banjir.,False
8286,"Sikat habis hutan, yang menderita rakyat bukan bos. Rumah dimana-mana semua mewah dan bebas banjir.",negatif,0,negatif,95,Tweet ini mengkritik keras perusakan hutan dan ketidakadilan sosial terkait dampak banjir.,False
8292,Hutan udah gundul...datengin banjir bandang baru bertindak...telat goblox Nyawa ratusan manusia sdh melayang sia-sia... Rumah harta benda lenyap... Infrastruktur hancur.... Mundur klean kader2 PSI yg nyarang dikemenhut... KERJA GA PECUSSSS...bikin rakyat susah,negatif,0,negatif,95,"Tweet ini menunjukkan kemarahan, kritik tajam, dan kekecewaan terhadap pemerintah atas penanganan dan penyebab banjir.",False
8300,"Yaa Allah… Aceh sudah kehilangan 4 kampung. Dan Aceh Tamiang masih rentan bencana susulan. Yaa Allah timpakan azab pada yang memgundang bencana ini, pada mereka pelaku perusakan alam.",negatif,0,negatif,90,Tweet ini mengungkapkan kesedihan atas dampak bencana dan doa negatif/kutukan terhadap pelaku perusakan alam.,False
8311,"Menurut update BNPB pada 6 Desember 2025, korban tewas banjir dan longsor di Sumatera capai 914 jiwa (Aceh 359, Sumut 329, Sumbar 226), hilang 389 orang.",negatif,0,netral,95,Tweet ini adalah laporan faktual mengenai jumlah korban bencana.,True
8348,"Ya, klaim itu benar. Tim Cook mengumumkan di X pada 2 Des 2025 bahwa Apple akan donasi untuk bantuan banjir di Indonesia (termasuk Sumatera) dan negara Asia lain. Sumber: AppleInsider, 9to5Mac, dan postingan Cook sendiri. Bencana ini memang mendapat perhatian internasional.",positif,2,positif,95,Tweet ini melaporkan adanya donasi dan bantuan dari pihak internasional.,False
8349,"perkataan mereka yg ""mengecilkan"" situasi /kondisi bencana di sumatra memang sangat sangat salah dan tidak ada empati tapi apakah antum pernah ke daerah bencana alam? tidak semudah itu pergerakan dan rescue kita, apalagi bencana longsor dan banjir parah yg menutup akses",negatif,0,negatif,85,Tweet ini mengkritik pihak yang meremehkan situasi bencana dan menunjukkan kesulitan dalam penanganan.,False
8350,banjir di semua daerah ketika musim hujan -- exploitation alam yg parah 🤌,negatif,0,negatif,90,Tweet ini mengeluh tentang banjir dan menyalahkan eksploitasi alam yang parah.,False
8353,teman² aku minta doanya buat teman aku yang lagi sakit di rumah sakit. sakitnya lumayan parah. kami belum bisa menghubungi keluarga nya karena terdampak banjir sumatra juga. terimakasih dukungan,negatif,0,positif,80,"Tweet ini berisi permintaan doa dan dukungan, meskipun ada konteks kesulitan akibat banjir.",True
8354,"Aceh Tamiang menjadi wilayah paling parah terdampak banjir bandang. Rumah warga porak-poranda, dan di sejumlah titik seluruh desa rata dengan tanah. Ternak seperti sapi dan kambing mati terkapar di jalan, sementara mayat korban masih tertimbun di bawah lumpur.",negatif,0,negatif,95,"Tweet ini menggambarkan kondisi kerusakan parah dan korban jiwa akibat banjir, menimbulkan kesedihan.",False
8363,"Mana nih Produsen2 Air Mineral,Indo Mie,Mie Sedappp dan sejenisnya,Minuman Vitamin,GulaKu dan Produsen2 cemilan Ayo....ditunggu partisipasi kalian unt bantu sodara2 kalian yg terkena Bencana Banjir di Aceh Sumut Sumbar",netral,1,positif,90,Tweet ini adalah ajakan untuk berpartisipasi dalam bantuan bagi korban banjir.,True
8381,"Akses Terputus, Harapan Terhambat Di balik tumpukan rumah yang hancur dan tanah yang terseret banjir, ribuan warga Aceh kini berjuang tanpa kepastian. Bantuan sulit masuk, jalan-jalan terputus, dan pemerintah khawatir jumlah korban akan terus bertambah karena kelaparan dan sedih",negatif,0,negatif,95,"Tweet ini menggambarkan kondisi yang menyedihkan, kesulitan, dan kekhawatiran akan dampak buruk banjir.",False
8382,"Ibu Citra Dewi menjadi Saksi, bahwa belum ada bantuan yang masuk. Hanya PKS yang membantu mereka. Ada 134 orang yang mengungsi di rumah ini sampe H+9 “Tsunami” Banjir Aceh Tamiang. Ada balita, Busui, Bumil. Tamiang, 4 Desember 2025 Dusun Bahagia, Desa Bundar Kab. Aceh Tamiang.",negatif,0,negatif,90,Tweet ini mengeluhkan kurangnya bantuan dari pihak lain dan menggambarkan kondisi pengungsian yang sulit.,False
8388,Mensesneg Prasetyo Hadi mengatakan Presiden RI Prabowo Subianto menginstruksikan seluruh jajaran untuk memprioritaskan pemulihan akses jalur darat agar tidak lagi ada yang terisolir di tiga provinsi Sumatera yang terdampak banjir dan longsor. #infohotnews #banjir,netral,1,positif,90,"Tweet ini melaporkan instruksi presiden untuk penanganan dan pemulihan akses, menunjukkan upaya positif.",True
8401,"Traumanya ada bgt… meski dirumahku baru kena dikit, tp kami semua panik karna terbayang rumah2 yg tenggelam jd memilih untuk ngungsi meskipun harus melewati arus air yg deras itu ditengah2 banjir itu di telp sm paman aku nanya keadaan akhirnya aku jawab sambil nangis2 sedih",negatif,0,negatif,95,"Tweet ini mengungkapkan trauma, kepanikan, dan kesedihan akibat banjir.",False
8404,#PrayForSumatera paham banget karena aku adalah warga yg sering kebanjiran juga. Lihat air banjir yg semakin naik tuh menakutkan. Gak bisa tidur dengan tenang. Cape angkut2 barang ke atas. Udah surut banjir bersihin rumah yg bikin sakit pinggang sampai kaki. sedih,negatif,0,negatif,95,"Tweet ini mengungkapkan ketakutan, kecemasan, dan kesedihan akibat pengalaman banjir.",False
8421,"Banjir dikawasan pulau Sumatra, pejabatnya bilang cuaca extrime, ya betul, saking extrime ya hujannya bukan hujan air, tapi hujan kayu gelondongan. Untuk semua pejabat, bikin aja terus kebijakan yg menyesatkan dan merusak. Kita tinggal sama2 hukuman dari Allah berupa bencana.",negatif,0,negatif,95,Tweet ini berisi sarkasme negatif dan kritik tajam terhadap pejabat serta kebijakan yang merusak lingkungan.,False
8426,"Lok : Desa Blangcut, Pidie Jaya, Aceh Update kondisi terkini Pemukiman warga masih tergenang banjir serta akses jalan masih terputus #PrayForIndonesia #PrayForAceh #PrayForSumatera sedih darurat sedih peringatan",netral,1,negatif,90,Tweet ini melaporkan kondisi buruk akibat banjir dan mengungkapkan kesedihan.,True
8435,"Cepat lah pak, kami di sumatra utara sudah keburu tenggelam nih dalam banjir. Tak banyak yang bisa menolong karena tak tersedia perahu atau rakit sekalipun untuk evakuasi atau sekedar mengantar bekal makanan atau obat2an bagi yg terjebak di rumah2 mereka.",negatif,0,negatif,95,Tweet ini adalah keluhan dan permohonan bantuan yang mendesak karena kondisi darurat dan kurangnya pertolongan.,False
8439,Pesawat CN-295 P-4501 Polri Angkut Bantuan Logistik Tiba di Aceh Pesawat angkut Polri jenis CN-295 P-4501 mendarat mulus di Bandara Sultan Iskandar Muda (SIM) membawa berbagai bantuan logistik untuk penanganan musibah banjir di Aceh. Sabtu 29 November 2025,positif,2,positif,95,Tweet ini melaporkan kedatangan bantuan logistik untuk korban banjir.,False
8464,Berarti yang ngebunuhin orang sumbar karena banjir bandang ini si kabau @RajaJuliAntoni biadab ini 😡,negatif,0,negatif,95,Tweet ini berisi tuduhan dan kemarahan yang sangat kuat terhadap seseorang yang dianggap bertanggung jawab atas korban banjir.,False
8476,"Ngeliat banjir di sumatra agak ketar ketir ya, walaupun sumsel masih aman, dan rumahku jauh dari sungai besar sedih",netral,1,negatif,90,Tweet ini mengungkapkan perasaan khawatir dan sedih melihat kondisi banjir.,True
8481,"Cukong2 boss kayu dan tambang itu lagi kongkow2 di S'pore, bininya lagi belanja tas di Paris, anaknya lagi nonton NBA di LA.. Kalian para peliharaan lagi nonton tv lihat saudara di Aceh, Sumut dan Sumbar tertimpa bencana.. OTAK KALIAN ADA DIMANA BABIK..?",negatif,0,negatif,95,Tweet ini menunjukkan kemarahan dan kritik tajam terhadap pihak-pihak yang dianggap tidak peduli terhadap penderitaan korban banjir.,False
8495,"Pray for Aceh & Sumatera Hati kami hancur melihat cobaan yang menimpa saudara-saudara kita di Aceh dan Sumatera. Duka mereka adalah duka kita bersama. Kami mengirimkan doa terbaik, harapan, dan kekuatan untuk semua yang terdampak. #PrayForAceh #PrayForSumatera #goodybag 🎗️",negatif,0,positif,95,"Tweet ini berisi doa, harapan, dan dukungan moral untuk korban banjir.",True
8502,Bahhh gapernah ngebayangin dia naik air asia beneran kepentok jadwal banget dah sedih,netral,1,netral,70,Tweet ini tidak secara langsung terkait dengan banjir di Sumatra dan lebih merupakan ekspresi pribadi yang tidak memiliki sentimen kuat terkait bencana.,True
8508,"Coba ngomong di depan warga yg rumah nya ancur kebanjiran sana bang,,,ga di timpukin tai juga sukur loe,,,enak aja ngomongin angka, rakyat mah susah gara2 kebijakan pejabat2 korup",negatif,0,negatif,95,Tweet ini menunjukkan kemarahan dan kritik keras terhadap pejabat yang dianggap tidak peduli dan korup.,False
8513,"Kantor Wilayah Direktorat Jenderal Imigrasi Kepulauan Riau menyampaikan doa dan empati terdalam atas bencana banjir dan longsor di Aceh, Sumut, dan Sumbar. Semoga keadaan segera membaik dan masyarakat dapat kembali beraktivitas dengan aman.",netral,1,positif,95,Tweet ini berisi doa dan harapan positif untuk pemulihan kondisi pasca bencana.,True
8517,Pemerintah keknya emang gapeduli sama sumatera. Jambi langganan banjir dan pernah surutnya nyampe berminggu2 gapernah tuh diperhatiin,negatif,0,negatif,95,Tweet ini mengkritik pemerintah yang dianggap tidak peduli terhadap masalah banjir di Sumatera.,False
8534,"Banjir gede gini kalau siklonnya (amit amit) lewat rumah gw yang di sana, udah pasti banjir sampe atep gak keliatan. Ya kan pung Lampung? Sekarang dikit² banjir, kayak mnyed.",negatif,0,negatif,90,Tweet ini mengungkapkan kekhawatiran dan keluhan tentang frekuensi banjir.,False
8542,"Pemikiran Cerdas Seorang Warga Saat Diwawancarai Mengenai Banjir dan Longsor “Banjir Bandang Bolehlah Datangnya Dari Hujan, Tapi Gelondongan Kayu Ini Tidak Mungkin Datang Dari Awan. Kalau Bukan Dari Gergaji² Yg Disebabkan Oleh Tangan² Jahil Manusia”",negatif,0,negatif,90,Tweet ini menyiratkan kritik terhadap penyebab banjir yang diakibatkan oleh aktivitas manusia (penebangan liar).,False
8559,"Sebanyak 21 jenazah telah ditemukan di aliran Sungai Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat diduga korban banjir bandang atau galodo di Jembatan Kembar Kota Padang Panjang pada Kamis, 27 November 2025. ""Untuk sementara hingga malam tadi ada 21 jenazah yang telah",negatif,0,netral,95,Tweet ini adalah laporan faktual mengenai penemuan jenazah korban banjir.,True
8561,"Tolong lihat kemari!!!! Sumatera itu bukan provinsi melainkan pulau. Lihat ke ujung Indonesia ini, ada Aceh, Sumatra Utara, Sumatra Barat yang sedang butuh bantuan. Tolong cepat karna kamu bermain dengan seseorang yang tengah berusaha untuk tetap hidup ditengah pilunya!!!",negatif,0,negatif,95,Tweet ini adalah seruan mendesak yang menunjukkan kemarahan dan keputusasaan atas kurangnya perhatian terhadap korban banjir.,False
8562,"Deathbat Indonesia turut berbelasungkawa kepada korban banjir yang terjadi di Sumatera. Semoga teman-teman di Aceh, Sumatera Utara, Sumatera Barat dan sekitarnya selalu dalam lindungan Tuhan Yang Maha Esa. Foto Latar: Syifa Yulinnas, Antara",negatif,0,positif,95,Tweet ini berisi ucapan belasungkawa dan doa positif untuk korban banjir.,True
8567,"Ya, benar. Elon Musk mengumumkan di X bahwa Starlink memberikan layanan internet gratis untuk korban banjir parah di Indonesia, termasuk Sumatra, hingga akhir Desember 2025. Ini kebijakan standar SpaceX untuk tidak mengambil untung dari bencana.",negatif,0,positif,95,Tweet ini melaporkan adanya bantuan layanan internet gratis untuk korban banjir.,True
8576,BRI respons banjir bandang Sumatra dengan langsung turun ke lapangan dan nyiapin bantuan darurat biar warga bisa tetap bertahan di kondisi yang masih serba terbatas. #CSRBRI #BRIPeduli #qrisbri,positif,2,positif,95,Tweet ini melaporkan respons dan bantuan dari BRI untuk korban banjir.,False
8578,Pemerintah Malaysia Sdh Mengirim Bantuan Kemanusiaan Ke Aceh. Sementara Masih Tolol & Dungu Pemerintah Pusat & Daerah Atas Kejadian Banjir Bandang Di Sibolga Sumatra Utara.,positif,2,negatif,95,Tweet ini mengkritik keras pemerintah pusat dan daerah yang dianggap lambat dan tidak kompeten dalam menangani banjir.,True
8583,"Ya, banjir Sumatra Utara November 2025 menewaskan >170 jiwa. WALHI tuding deforestasi oleh perusahaan seperti PT TPL picu bencana, dengan kayu gelondongan sebagai bukti. Pemerintah sebut siklon tropis penyebab utama, tapi DPR dan WALHI desak investigasi mendalam. Kemenhut janji",netral,1,negatif,90,"Tweet ini melaporkan korban jiwa dan tudingan deforestasi sebagai penyebab banjir, serta desakan investigasi.",True
8591,Penyebab banjir dan longsor di Sumatra adalah karena pembalakan liar oleh oligarki dan diijinkan oleh pejabatnya sehingga merusak alam. Mereka memang pki anjing!,negatif,0,negatif,95,Tweet ini menyalahkan pembalakan liar dan pejabat korup sebagai penyebab banjir dengan bahasa yang sangat kasar dan marah.,False
8593,"and as for bencana banjir... aku baik-baik aja, ortu di Padang juga alhamdulillah daerah nya aman... namun ada beberapa dari keluarga ku daerah mereka kena dampak banjir nya... belum terlalu dapet update juga... semoga mereka aman dan bencana Sumatra cepat selesai... sedih doa",netral,1,positif,85,"Meskipun ada konteks dampak banjir, tweet ini fokus pada harapan dan doa positif untuk keselamatan keluarga dan penyelesaian bencana.",True
8594,"PRAY FOR SUMATRA Bencana banjir bandang telah melanda Sumatera, tepatnya di wilayah Sibolga, Medan, Padang, dan Aceh pada 24–26 November 2025. Hujan deras yang mengguyur selama beberapa hari menyebabkan meluapnya sungai dan merendam pemukiman warga. Dampak yang ditimbulkan 👇 doa",netral,1,positif,90,"Tweet ini berisi seruan doa dan informasi faktual tentang bencana, dengan fokus pada dukungan moral.",True
8595,"emg nyatanya Jawasentris, yang aku maksud kan pulaunya bukan sukunya, bulan bulan sblmnya juga terjadi banjir hampir di seluruh sumatra tp beritanya sepi banget, vt vt yg di upload sm orang yang terkena dampak gak naik",netral,1,negatif,90,"Tweet ini mengkritik kurangnya perhatian media terhadap banjir di Sumatera, menunjukkan kekecewaan.",True
8607,"Posko Utama Penanganan Bencana Banjir dan Tanah Longsoh telah beroperasi di Rumah Dinas Walikota Padang, Sumatra Barat. Posko ini menjadi pusat koordinasi dan seluruh aktivitas penanggulangan bencana di Kota Padang, termasuk pengelolaan data dan pendistribusian logistik.",netral,1,netral,95,Tweet ini adalah laporan faktual mengenai operasional posko penanganan bencana.,False
8614,"Presiden Prabowo Subianto memerintahkan penanganan serius bencana banjir dan longsor yang melanda Pulau Sumatra meliputi Aceh, Sumatera Utara dan Sumatera Barat.",netral,1,positif,90,"Tweet ini melaporkan perintah presiden untuk penanganan serius bencana, menunjukkan upaya positif dari pemerintah.",True
