id,text_with_emoticon,sentimen_old,label_llm,confidence,reason,review_label
7660,Membalas @SHPDCMPABABD dan @YgMenang_KPU_MK - Atmospheric River (Sungai Atmosfer): Menumpahkan air hujan secara terus-menerus di sepanjang punggung pegunungan Bukit Barisan. Kombinasi faktor-faktor tersebut menciptakan kondisi cuaca ekstrem yang memicu banjir bandang dan tanah longsor di wilayah tersebut ¹ ² ³. 1 1 169,negatif,netral,91,(dry-run) label simulasi untuk id 7660,
7698,Salut sama semua lini pemerintah yang langsung turun tangan pas banjir Aceh,positif,positif,60,(dry-run) label simulasi untuk id 7698,
7719,"Menteri Sosial Saifullah Yusuf alias Gus Ipul mengatakan Kementerian Sosial menyalurkan bantuan tambahan sebesar Rp 450 ribu per orang bagi korban bencana banjir bandang dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Bantuan tersebut merupakan bantuan pangan pasca",negatif,negatif,69,(dry-run) label simulasi untuk id 7719,
7759,"Ketua DPRD Provinsi Sumatera Barat, Drs. H. Muhidi, M.M., menghadiri Rapat Koordinasi Percepatan Rehabilitasi dan Rekonstruksi Pascabencana Hidrometeorologi di Provinsi Sumatera Barat sebagai wujud komitmen bersama dalam mempercepat pemulihan daerah terdampak",netral,netral,55,(dry-run) label simulasi untuk id 7759,
7787,"Udh berganti rezim, tapi masalah di konoha masih tetap ga pernah beres. Banjir makin parah, korupsi makin ngeri, ekonomi makin sempit. Rakyat2 yg susah bukan karna malas, tapi korban dari sistem yg ga bener. Padahal negri konoha kaya raya SDA nya.",negatif,negatif,67,(dry-run) label simulasi untuk id 7787,
7789,"Banjir bandang dan longsor di Aceh, Sumut & Sumbar menunjukkan bahwa pengelolaan Daerah Aliran Sungai (DAS) harus diperkuat lewat reforestasi, rehabilitasi hulu sungai, dan tata ruang yang lebih bijak agar risiko bencana berkurang di masa depan. Solusi jangka panjang bukan hanya",netral,netral,58,(dry-run) label simulasi untuk id 7789,
7816,"Kritik Bencana Banjir Sumatra dan Utang PLN, Influencer Sherly Annavita hingga DJ Donny Diteror",negatif,negatif,60,(dry-run) label simulasi untuk id 7816,
7828,"Iklim itu memang fakta ada. Kita tidak bisa memungkiri. Kayu gelondongan juga , kita tidak bisa cegah. Antara iklim yg menyebabkan banjir bandang dan kayu gelondongan itu yg bisa menghancurkan rumah dan membunuh manusia. Beda banjir bandang di jawa dan sumatra itu pada gelondong",negatif,negatif,70,(dry-run) label simulasi untuk id 7828,
7836,"Melihat berita di @SCTV saat ini, banyak sekali daerah yang dilanda banjir. Jadi pengen tahu reaksi @prabowo tahu kondisi Indonesia seperti itu. -Senang karena sedikit bisa ngeles penyebab bencana di Aceh & Sumatra saat ini. Atau.... -Sedih? 🤧",negatif,positif,68,(dry-run) label simulasi untuk id 7836,
7841,Apa gue bilang. 2 hari setelah ketahuan penyebab banjir di Sumatra adalah perusahan mili @prabowo . @kapolri langsung jadikan itu kartu As untuk lawan tim Reformasi polri. @mohmahfudmd dan @JimlyAs hanya bayang-bayang,negatif,negatif,63,(dry-run) label simulasi untuk id 7841,
7864,"Pupuk Kaltim hadir untuk Sumatera Melalui semangat kepedulian dan solidaritas, Pupuk Kaltim bersama karyawan menyalurkan bantuan kemanusiaan senilai Rp2,05 miliar bagi korban banjir di Aceh, Sumatera Utara, dan Sumatera Barat. Komitmen ini menjadi bukti bahwa keberlanjutan kerja sama",positif,positif,68,(dry-run) label simulasi untuk id 7864,
7868,"Menteri Dalam Negeri (Mendagri) Tito Karnavian mengungkapkan, Sumatera Utara (Sumut) menjadi wilayah yang cepat pulih pasca-bencana banjir bandang dan tanah longsor. Sementara wilayah yang paling berat adalah Aceh Tamiang, sebab di wilayah tersebut layanan pemerintahan belum",positif,negatif,56,(dry-run) label simulasi untuk id 7868,
7921,"Maluuuu wooooi yg dr luar Aceh pada kerja keras membantu para korban di Aceh eeeh kalian demo demo aja Maluuuu woooooi yg di bantu itu orang Aceh asli yg kena musibah itu Aceh Sumut Sumbar, kalian kerjanya demo demo aja",negatif,negatif,62,(dry-run) label simulasi untuk id 7921,
7929,"Ribuan keluarga korban banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat memilih bertahan di luar hunian sementara dengan menerima Dana Tunggu Hunian (DTH) dari pemerintah. Badan Nasional Penanggulangan Bencana (BNPB) mencatat, hingga kini sebanyak 16.264 kepala",negatif,netral,86,(dry-run) label simulasi untuk id 7929,
7941,Apa bakal kejadian lagi tahun baru banjir?,netral,positif,93,(dry-run) label simulasi untuk id 7941,
7946,Penanganan Banjir Wilayah Sumatera dan Aceh Terus Berjalan,netral,netral,63,(dry-run) label simulasi untuk id 7946,
7967,Bukanya partai mikir utk bantuan banjir Aceh..Sumut ???,negatif,negatif,65,(dry-run) label simulasi untuk id 7967,
7979,"60 KK di Jambo Kajeung Masih Mengungsi, Butuh Bantuan Alat Berat Bersihkan Lumpur Warga terpaksa mengungsi karena rumah mereka mengalami kerusakan serta masih terendam lumpur setebal sekitar 50 sentimeter, baik di halaman maupun di dalam rumah.",negatif,negatif,58,(dry-run) label simulasi untuk id 7979,
7997,"Kalau mau bicara sawit mbok yo tunggu penanganan banji sumatra-aceh maksimal dulu kek, hujan masih deras, banjir datang silih berganti, air mata belum kering, masyarakat masih ngungsi, tapi orang satu ini isi kepalanya cuma sawit.",negatif,positif,65,(dry-run) label simulasi untuk id 7997,
8028,Seskab Teddy mengajak seluruh lapisan masyarakat untuk saling bantu dalam penanganan bencana banjir dan longsor di Sumatera. Teddy menekankan pentingnya gotong royong agar pemulihan berjalan lebih cepat dan menyeluruh.,positif,positif,70,(dry-run) label simulasi untuk id 8028,
8029,Pempus apa tidak berpikir akan adanya kebangkitan ide separatis krn keterlambatan pempus dlm penanganan bencana dan kelakuan para menteri yg ngehek mengatasi banjir,negatif,negatif,56,(dry-run) label simulasi untuk id 8029,
8039,"Dari awal juga bantuannya gak jelas. Mereka buat kebutuhan utama aja kurang, masa mau ditambah biaya listrik buat ngecas becak? Kebiasaan pemerintah, ngasih solusi ngasal, gak bener"" dipikir akar masalahnya apa. Oon",negatif,negatif,73,(dry-run) label simulasi untuk id 8039,
8048,"Salah satunya, yang baru baru ini. Bencana banjir rob di Sumatra, menurut aku sudah sangat sangat parah sekali. Sudah menghasilkan banyak sekali korban jiwa. Idealnya, sebagai pemimpin negara yang benar, pak prabowo harus lebih cepat tanggap akan hal ini. Tetapi???",negatif,negatif,64,(dry-run) label simulasi untuk id 8048,
8072,Muhammadiyah Terima Amanah Salurkan Bantuan Kemanusiaan UEA bagi Korban Banjir Gubernur Sumatera Utara Bobby Nasution memastikan bantuan kemanusiaan berupa beras sebanyak 30 ton dari Uni Emirat Arab (UEA) tetap disalurkan kepada para korban banjir. Bantuan tersebut dipastikan,negatif,negatif,67,(dry-run) label simulasi untuk id 8072,
8075,"Lagian jalan lintas juga dari sumatra, sementara ini putus. Tanah longsor juga masih banyak menumpuk. Posisi aceh itu kalau jalur darat hanya bisa datang dri sumut. Kami saja di medan kesulutan ke kuala simpang.",negatif,negatif,61,(dry-run) label simulasi untuk id 8075,
8083,"Dalam penanggulangan bencana, Pemerintah Hadir dan Pemerintah Bareng Warga dari awal hingga pemulihan. Bersama, Aceh Sumatra Pulih, harapan tumbuh, dan Aceh Sumatra Bangkit lewat komitmen Pemerintah Sigap untuk Aceh Sumatra. #AcehSumateraPulih",positif,positif,58,(dry-run) label simulasi untuk id 8083,
8094,"Berdasarkan data terkini (Des 2025), bencana utama adalah banjir dan longsor di Sumatera (Aceh, Sumut, Sumbar) dengan korban >1000 jiwa. Belum ada laporan signifikan di Riau, Kalsel, atau Kalbar. Jakarta & Jabar sering banjir musiman, tapi tak ada eskalasi baru. Sumber: BNPB,",negatif,negatif,57,(dry-run) label simulasi untuk id 8094,
8098,"Bencana banjir besar dan tanah longsor di Sumatera Barat turut melumpuhkan jalur vital Lembah Anai, urat nadi ekonomi yang menghubungkan Padang dan Riau. Menko Infrastruktur dan Pembangunan Kewilayahan, Agus Harimurti Yudhoyono, hadir langsung meninjau lokasi terdampak,",netral,positif,56,(dry-run) label simulasi untuk id 8098,
8104,"DPC PDI Perjuangan Tanah Datar bergotong royong menyalurkan bantuan dari DPP PDI Perjuangan untuk korban banjir yang mengungsi di Posko Utama Nagari Sumpur, Batipuh Selatan, Tanah Datar, Sumatera Barat, Minggu (15/12/2025). Kami berharap bantuan yang diberikan bisa sedikit",negatif,negatif,66,(dry-run) label simulasi untuk id 8104,
8105,"Banjir besar yang melanda Kecamatan Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara, pada akhir November lalu menyisakan kisah keberanian seorang polisi. Aipda Jhon Kennedy Habiahan, Bhabinkamtibmas Polsek Batang Toru, turun langsung membantu warga saat Sungai Batang",positif,positif,75,(dry-run) label simulasi untuk id 8105,
8108,Percuma dibantu juga jika ujung-ujungnya kasus ditutup seperti yg terjadi di Lampung ! Jangan ngeprank rakyat lah. Korban meninggal akibat Bencana Banjir Bandang di Sumatera & Aceh itu sdh mencapai 1000an orang lho ! ----- Jajaran Sore Jumat DISKON 100K Pagiii,negatif,positif,60,(dry-run) label simulasi untuk id 8108,
8115,"awal tahun 90an itu ramai2 orang berpindah ke berbagai wilayah, terutama Jambi dan Riau untuk menjadi petani sawit, padahal mereka dulu relokasi dari banjir bandang Lampung akibat bukaan hutan untuk kebun kopi. saya tahu persis, hanya timelinenya sudah tak ingat",netral,netral,64,(dry-run) label simulasi untuk id 8115,
8122,aamiin yaaMujiib Semoga dengan mendapatkan emas bisa meringanakan beban sedikit dan buat bahagia yg kena musibah banjir Bandang.,positif,negatif,70,(dry-run) label simulasi untuk id 8122,
8128,"orang-orang yang tidak tahu berkata demikian. Tetapi Allah akan menghakimi mereka pada Hari Kiamat mengenai apa yang mereka perselisihkan."" (2:113) Orang-orang yang tidak tahu, menurut saya, merujuk pada ""banjir besar"" di zaman sekarang.",negatif,negatif,60,(dry-run) label simulasi untuk id 8128,
8134,"Ditengah tengah masyarakat desa Tapanuli Sumatra Utara kesulitan akan MCK, disitulah Polri hadir untuk mengatasi masalah dengan membuatkan MCK #kamipolisibaik #polseksumowono #polressemarang #poldajateng",negatif,positif,85,(dry-run) label simulasi untuk id 8134,
8139,"Cakap je tak guna Dr. Kena turun padang, masuk mesy tapak diorg ni. Ada site diary tak. Minit mesy tapak mcmana rupa. JKR setakat boleh pantau je la…",negatif,netral,65,(dry-run) label simulasi untuk id 8139,
8147,uang buat beli kembang apinya mending di donasikan buat korban banjir bandang Sumatra doa,negatif,negatif,68,(dry-run) label simulasi untuk id 8147,
8149,Pemerintah menyiapkan regulasi terkait pemanfaatan kayu gelondongan yang terbawa banjir bandang dan longsor di Pulau Sumatra guna mendukung percepatan rehabilitasi dan rekonstruksi pascabencana. Aturan tersebut tertuang dalam surat edaran Kementerian Kehutanan (Kemenhut) yang,netral,positif,92,(dry-run) label simulasi untuk id 8149,
8166,"Untuk warga sumatra plis jgn sambut2 pejabat yg dateng lah, teriakin ajah, kalau bisa lemparin ajah lumpur banjir biar kerjanya bener dikit. Ga usah kita bersikap baik sm mereka tuntut mereka sekencang2nya buat kerja dan bikin penanganan bencana lebih cepat",negatif,netral,73,(dry-run) label simulasi untuk id 8166,
8189,Gubernur Sumatera Utara Bobby Nasution memastikan bantuan beras sebanyak 30 ton dari Uni Emirat Arab (UEA) tetap akan disalurkan kepada korban banjir di Kota Medan dan tidak dikembalikan ke negara asalnya. “Namun disampaikan Pak Wakil Wali Kota ini (bantuan) dari UEA bukan G2G.,negatif,negatif,70,(dry-run) label simulasi untuk id 8189,
8192,"Menindaklanjuti instruksi Presiden Prabowo Subianto, Muhammad Rahul mengirimkan 15.000 paket sembako untuk membantu warga yang terdampak bencana banjir bandang di wilayah Sumatera Barat.",positif,positif,66,(dry-run) label simulasi untuk id 8192,
8193,"Sekretaris Kabinet, Teddy Indra Wijaya menyingung berbagai pihak yang terus meminta agar pemerintah menetapkan banjir dan longsor di Sumatera Utara, Sumatera Barat dan Aceh menjadi bencana nasional. . ""Sejak hari pertama tanggal 26, pemerintah pusat sudah melakukan penanganan",netral,netral,61,(dry-run) label simulasi untuk id 8193,
8218,"Prabowo : ""Kita punya sawit sebagai karunia"" Bencana banjir Sumatra dampak kerugian 70T. Sedangkan hasil sawit 3 provinsi digabung thn 2024 hanya 28T, itupun tak semua masuk ke negara. STOP NORMALISASI SAWIT seolah lebih berharga dari dampaknya peringatan 🛑⚠️📸",negatif,negatif,73,(dry-run) label simulasi untuk id 8218,
8221,"Bencana banjir bandang dan tanah longsor Sumatra Utara, Barat, dan Aceh menarik perhatian luas media asing, seperti Associated Press, New York Times, Reuters, hingga ABC Net. Kantor-kantor berita global soroti parahnya dampak bencana, terutama terkait dugaan kuat adanya peran",negatif,positif,88,(dry-run) label simulasi untuk id 8221,
8263,"Nantikan Diskusi Interaktif Malam Ini: ""Pemerintah wacanakan terapkan sanksi perdata dan pidana terhadap perusahaan perusak lingkungan hidup usai banjir di Utara Sumatera, apa yang harus diperhatikan?"" Narasumber: Pkl 23.00 ::: Pakar Hukum Pidana - Dosen Fakultas Hukum (FH)",negatif,negatif,60,(dry-run) label simulasi untuk id 8263,
8268,"SUMATERA BUTUH STATUS #BENCANANASIONAL #NATIONALDISASTER Btw Guys kalau ada yg mau bantu donasi bisa dm gue ya, dijamin amanah. Karna gue juga terjun langsung sama mahasiswa lain nantinya setelah dana terkumpul ke tempat yg terkena banjir... Btw lokasi gue di Sumatera Barat.",positif,netral,64,(dry-run) label simulasi untuk id 8268,
8286,"Sikat habis hutan, yang menderita rakyat bukan bos. Rumah dimana-mana semua mewah dan bebas banjir.",negatif,positif,70,(dry-run) label simulasi untuk id 8286,
8300,"Yaa Allah… Aceh sudah kehilangan 4 kampung. Dan Aceh Tamiang masih rentan bencana susulan. Yaa Allah timpakan azab pada yang memgundang bencana ini, pada mereka pelaku perusakan alam.",negatif,positif,55,(dry-run) label simulasi untuk id 8300,
8311,"Menurut update BNPB pada 6 Desember 2025, korban tewas banjir dan longsor di Sumatera capai 914 jiwa (Aceh 359, Sumut 329, Sumbar 226), hilang 389 orang.",negatif,negatif,67,(dry-run) label simulasi untuk id 8311,
8348,"Ya, klaim itu benar. Tim Cook mengumumkan di X pada 2 Des 2025 bahwa Apple akan donasi untuk bantuan banjir di Indonesia (termasuk Sumatera) dan negara Asia lain. Sumber: AppleInsider, 9to5Mac, dan postingan Cook sendiri. Bencana ini memang mendapat perhatian internasional.",positif,positif,68,(dry-run) label simulasi untuk id 8348,
8349,"perkataan mereka yg ""mengecilkan"" situasi /kondisi bencana di sumatra memang sangat sangat salah dan tidak ada empati tapi apakah antum pernah ke daerah bencana alam? tidak semudah itu pergerakan dan rescue kita, apalagi bencana longsor dan banjir parah yg menutup akses",negatif,negatif,71,(dry-run) label simulasi untuk id 8349,
8353,teman² aku minta doanya buat teman aku yang lagi sakit di rumah sakit. sakitnya lumayan parah. kami belum bisa menghubungi keluarga nya karena terdampak banjir sumatra juga. terimakasih dukungan,negatif,positif,83,(dry-run) label simulasi untuk id 8353,
8354,"Aceh Tamiang menjadi wilayah paling parah terdampak banjir bandang. Rumah warga porak-poranda, dan di sejumlah titik seluruh desa rata dengan tanah. Ternak seperti sapi dan kambing mati terkapar di jalan, sementara mayat korban masih tertimbun di bawah lumpur.",negatif,positif,69,(dry-run) label simulasi untuk id 8354,
8363,"Mana nih Produsen2 Air Mineral,Indo Mie,Mie Sedappp dan sejenisnya,Minuman Vitamin,GulaKu dan Produsen2 cemilan Ayo....ditunggu partisipasi kalian unt bantu sodara2 kalian yg terkena Bencana Banjir di Aceh Sumut Sumbar",netral,netral,78,(dry-run) label simulasi untuk id 8363,
8381,"Akses Terputus, Harapan Terhambat Di balik tumpukan rumah yang hancur dan tanah yang terseret banjir, ribuan warga Aceh kini berjuang tanpa kepastian. Bantuan sulit masuk, jalan-jalan terputus, dan pemerintah khawatir jumlah korban akan terus bertambah karena kelaparan dan sedih",negatif,negatif,56,(dry-run) label simulasi untuk id 8381,
8401,"Traumanya ada bgt… meski dirumahku baru kena dikit, tp kami semua panik karna terbayang rumah2 yg tenggelam jd memilih untuk ngungsi meskipun harus melewati arus air yg deras itu ditengah2 banjir itu di telp sm paman aku nanya keadaan akhirnya aku jawab sambil nangis2 sedih",negatif,negatif,67,(dry-run) label simulasi untuk id 8401,
8404,#PrayForSumatera paham banget karena aku adalah warga yg sering kebanjiran juga. Lihat air banjir yg semakin naik tuh menakutkan. Gak bisa tidur dengan tenang. Cape angkut2 barang ke atas. Udah surut banjir bersihin rumah yg bikin sakit pinggang sampai kaki. sedih,negatif,positif,90,(dry-run) label simulasi untuk id 8404,
8421,"Banjir dikawasan pulau Sumatra, pejabatnya bilang cuaca extrime, ya betul, saking extrime ya hujannya bukan hujan air, tapi hujan kayu gelondongan. Untuk semua pejabat, bikin aja terus kebijakan yg menyesatkan dan merusak. Kita tinggal sama2 hukuman dari Allah berupa bencana.",negatif,positif,63,(dry-run) label simulasi untuk id 8421,
8426,"Lok : Desa Blangcut, Pidie Jaya, Aceh Update kondisi terkini Pemukiman warga masih tergenang banjir serta akses jalan masih terputus #PrayForIndonesia #PrayForAceh #PrayForSumatera sedih darurat sedih peringatan",netral,netral,73,(dry-run) label simulasi untuk id 8426,
8435,"Cepat lah pak, kami di sumatra utara sudah keburu tenggelam nih dalam banjir. Tak banyak yang bisa menolong karena tak tersedia perahu atau rakit sekalipun untuk evakuasi atau sekedar mengantar bekal makanan atau obat2an bagi yg terjebak di rumah2 mereka.",negatif,positif,86,(dry-run) label simulasi untuk id 8435,
8464,Berarti yang ngebunuhin orang sumbar karena banjir bandang ini si kabau @RajaJuliAntoni biadab ini 😡,negatif,negatif,59,(dry-run) label simulasi untuk id 8464,
8476,"Ngeliat banjir di sumatra agak ketar ketir ya, walaupun sumsel masih aman, dan rumahku jauh dari sungai besar sedih",netral,positif,67,(dry-run) label simulasi untuk id 8476,
8495,"Pray for Aceh & Sumatera Hati kami hancur melihat cobaan yang menimpa saudara-saudara kita di Aceh dan Sumatera. Duka mereka adalah duka kita bersama. Kami mengirimkan doa terbaik, harapan, dan kekuatan untuk semua yang terdampak. #PrayForAceh #PrayForSumatera #goodybag 🎗️",negatif,positif,71,(dry-run) label simulasi untuk id 8495,
8502,Bahhh gapernah ngebayangin dia naik air asia beneran kepentok jadwal banget dah sedih,netral,netral,58,(dry-run) label simulasi untuk id 8502,
8508,"Coba ngomong di depan warga yg rumah nya ancur kebanjiran sana bang,,,ga di timpukin tai juga sukur loe,,,enak aja ngomongin angka, rakyat mah susah gara2 kebijakan pejabat2 korup",negatif,negatif,77,(dry-run) label simulasi untuk id 8508,
